"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"prop_switch_x"	"q_to_switch"
18	0.915238669884688	14	14	"Churn"	0.7	3
19	0.835185878243513	14	14	"Churn"	0.7	3
20	0.846778324418979	14	14	"Churn"	0.7	3
21	0.881612568005379	14	14	"Churn"	0.7	3
22	0.851717353284104	14	14	"Churn"	0.7	3
23	0.872164059463661	14	14	"Churn"	0.7	3
24	0.828174093771013	14	14	"Churn"	0.7	3
25	0.874762372992462	14	14	"Churn"	0.7	3
26	0.874051150952493	14	14	"Churn"	0.7	3
27	0.850416399743754	14	14	"Churn"	0.7	3
28	0.835319567354966	14	14	"Churn"	0.7	3
29	0.828514990400236	14	14	"Churn"	0.7	3
30	0.897353224813227	14	14	"Churn"	0.7	3
1	0.800889770836001	15	15	"Churn"	0.7	3
2	0.875295561728794	15	15	"Churn"	0.7	3
3	0.875507782189968	15	15	"Churn"	0.7	3
4	0.818346868655318	15	15	"Churn"	0.7	3
5	0.844807139800721	15	15	"Churn"	0.7	3
6	0.816720027070644	15	15	"Churn"	0.7	3
7	0.88297396807472	15	15	"Churn"	0.7	3
8	0.816858622147084	15	15	"Churn"	0.7	3
9	0.859860321969697	15	15	"Churn"	0.7	3
10	0.875274725274725	15	15	"Churn"	0.7	3
11	0.89167703813336	15	15	"Churn"	0.7	3
12	0.87886168357129	15	15	"Churn"	0.7	3
13	0.869521172013619	15	15	"Churn"	0.7	3
14	0.864666193181818	15	15	"Churn"	0.7	3
15	0.836270560590802	15	15	"Churn"	0.7	3
16	0.843547511312217	15	15	"Churn"	0.7	3
17	0.847472165225874	15	15	"Churn"	0.7	3
18	0.871025751690404	15	15	"Churn"	0.7	3
19	0.869543495183985	15	15	"Churn"	0.7	3
20	0.841597870586805	15	15	"Churn"	0.7	3
21	0.857274068114776	15	15	"Churn"	0.7	3
22	0.858334634806601	15	15	"Churn"	0.7	3
23	0.875092455621302	15	15	"Churn"	0.7	3
24	0.897766508416055	15	15	"Churn"	0.7	3
25	0.819799858943138	15	15	"Churn"	0.7	3
26	0.84255174291939	15	15	"Churn"	0.7	3
27	0.90046799898811	15	15	"Churn"	0.7	3
28	0.836779946124619	15	15	"Churn"	0.7	3
29	0.845819630660258	15	15	"Churn"	0.7	3
30	0.858517279821628	15	15	"Churn"	0.7	3
1	0.90216276477146	16	16	"Churn"	0.7	3
2	0.811698319895041	16	16	"Churn"	0.7	3
3	0.874325980392157	16	16	"Churn"	0.7	3
4	0.871726234431152	16	16	"Churn"	0.7	3
5	0.865026147098516	16	16	"Churn"	0.7	3
6	0.836194710911661	16	16	"Churn"	0.7	3
7	0.855419035393362	16	16	"Churn"	0.7	3
8	0.827412739911036	16	16	"Churn"	0.7	3
9	0.868887225548902	16	16	"Churn"	0.7	3
10	0.838810534483546	16	16	"Churn"	0.7	3
11	0.857280821845119	16	16	"Churn"	0.7	3
12	0.834492753623188	16	16	"Churn"	0.7	3
13	0.844660314470864	16	16	"Churn"	0.7	3
14	0.852689651927398	16	16	"Churn"	0.7	3
15	0.856877346450742	16	16	"Churn"	0.7	3
16	0.849845738287881	16	16	"Churn"	0.7	3
17	0.857559780377668	16	16	"Churn"	0.7	3
18	0.847564102564103	16	16	"Churn"	0.7	3
19	0.825506391347099	16	16	"Churn"	0.7	3
20	0.859573031704179	16	16	"Churn"	0.7	3
21	0.873098775452589	16	16	"Churn"	0.7	3
22	0.833226815567291	16	16	"Churn"	0.7	3
23	0.832281403940887	16	16	"Churn"	0.7	3
24	0.80125513168884	16	16	"Churn"	0.7	3
25	0.850581126847291	16	16	"Churn"	0.7	3
26	0.862742221407176	16	16	"Churn"	0.7	3
27	0.859622338288469	16	16	"Churn"	0.7	3
28	0.870365767045455	16	16	"Churn"	0.7	3
29	0.870641025641026	16	16	"Churn"	0.7	3
30	0.856818915950643	16	16	"Churn"	0.7	3
1	0.809713423831071	17	17	"Churn"	0.7	3
2	0.854127657406346	17	17	"Churn"	0.7	3
3	0.884499865915795	17	17	"Churn"	0.7	3
4	0.857963953446818	17	17	"Churn"	0.7	3
5	0.846407707559849	17	17	"Churn"	0.7	3
6	0.842650973798515	17	17	"Churn"	0.7	3
7	0.812784731213734	17	17	"Churn"	0.7	3
8	0.881577557058326	17	17	"Churn"	0.7	3
9	0.83359109001103	17	17	"Churn"	0.7	3
10	0.849181451659753	17	17	"Churn"	0.7	3
11	0.852548614251567	17	17	"Churn"	0.7	3
12	0.846550648702595	17	17	"Churn"	0.7	3
13	0.847136533166022	17	17	"Churn"	0.7	3
14	0.800762457449347	17	17	"Churn"	0.7	3
15	0.827794561933535	17	17	"Churn"	0.7	3
16	0.88929697792327	17	17	"Churn"	0.7	3
17	0.868120954993177	17	17	"Churn"	0.7	3
18	0.860547458564186	17	17	"Churn"	0.7	3
19	0.873457754177729	17	17	"Churn"	0.7	3
20	0.820380090497738	17	17	"Churn"	0.7	3
21	0.830725112113591	17	17	"Churn"	0.7	3
22	0.829213277095177	17	17	"Churn"	0.7	3
23	0.877781374382583	17	17	"Churn"	0.7	3
24	0.854175515123687	17	17	"Churn"	0.7	3
25	0.890473108622147	17	17	"Churn"	0.7	3
26	0.814411262010347	17	17	"Churn"	0.7	3
27	0.864539530894493	17	17	"Churn"	0.7	3
28	0.8479219296541	17	17	"Churn"	0.7	3
29	0.87476545969899	17	17	"Churn"	0.7	3
30	0.857008158866995	17	17	"Churn"	0.7	3
1	0.8421801851168	18	18	"Churn"	0.7	3
2	0.893610409263488	17	18	"Churn"	0.7	3
3	0.823399324793262	17	18	"Churn"	0.7	3
4	0.846615116472085	17	18	"Churn"	0.7	3
5	0.854897963633192	18	18	"Churn"	0.7	3
6	0.848161453930685	18	18	"Churn"	0.7	3
7	0.814543700191788	17	18	"Churn"	0.7	3
8	0.848613351938255	18	18	"Churn"	0.7	3
9	0.892025737845691	18	18	"Churn"	0.7	3
10	0.882477596082779	17	18	"Churn"	0.7	3
11	0.832830977457502	17	18	"Churn"	0.7	3
12	0.866417953280147	18	18	"Churn"	0.7	3
13	0.872812756568144	18	18	"Churn"	0.7	3
14	0.827564732874467	17	18	"Churn"	0.7	3
15	0.869422726653202	18	18	"Churn"	0.7	3
16	0.826122582759751	18	18	"Churn"	0.7	3
17	0.852522213595583	18	18	"Churn"	0.7	3
18	0.904278700023381	18	18	"Churn"	0.7	3
19	0.85504826123032	18	18	"Churn"	0.7	3
20	0.844249028916703	18	18	"Churn"	0.7	3
21	0.829024852206853	18	18	"Churn"	0.7	3
22	0.828924380784814	16	18	"Churn"	0.7	3
23	0.826736572638212	17	18	"Churn"	0.7	3
24	0.859640021652833	17	18	"Churn"	0.7	3
25	0.868675473462707	18	18	"Churn"	0.7	3
26	0.836848036994435	17	18	"Churn"	0.7	3
27	0.878839505866901	18	18	"Churn"	0.7	3
28	0.867126084737111	18	18	"Churn"	0.7	3
29	0.841786938990843	18	18	"Churn"	0.7	3
30	0.86390275936412	18	18	"Churn"	0.7	3
1	0.832434893910304	18	19	"Churn"	0.7	3
2	0.82137556561086	18	19	"Churn"	0.7	3
3	0.852470588235294	19	19	"Churn"	0.7	3
4	0.80017836731105	18	19	"Churn"	0.7	3
5	0.856450123152709	19	19	"Churn"	0.7	3
6	0.867771192528736	19	19	"Churn"	0.7	3
7	0.854758007949497	18	19	"Churn"	0.7	3
8	0.840314782792815	17	19	"Churn"	0.7	3
9	0.803871145638517	19	19	"Churn"	0.7	3
10	0.811706094504554	17	19	"Churn"	0.7	3
11	0.877098433481412	19	19	"Churn"	0.7	3
12	0.78948622345051	17	19	"Churn"	0.7	3
13	0.837418067825591	19	19	"Churn"	0.7	3
14	0.80506492667485	16	19	"Churn"	0.7	3
15	0.806598762010347	18	19	"Churn"	0.7	3
16	0.886424140522501	19	19	"Churn"	0.7	3
17	0.858669437602627	18	19	"Churn"	0.7	3
18	0.84024606490478	19	19	"Churn"	0.7	3
19	0.854307533688198	19	19	"Churn"	0.7	3
20	0.841675671279352	17	19	"Churn"	0.7	3
21	0.833753418780501	18	19	"Churn"	0.7	3
22	0.850798448213641	19	19	"Churn"	0.7	3
23	0.865597595619416	19	19	"Churn"	0.7	3
24	0.851460399242451	19	19	"Churn"	0.7	3
25	0.850512269162661	19	19	"Churn"	0.7	3
26	0.881394762515483	19	19	"Churn"	0.7	3
27	0.834809867793376	19	19	"Churn"	0.7	3
28	0.826187815779246	17	19	"Churn"	0.7	3
29	0.861375719982277	19	19	"Churn"	0.7	3
30	0.832086435873005	17	19	"Churn"	0.7	3
1	0.812256730221804	18	20	"Churn"	0.7	3
2	0.812670034978624	20	20	"Churn"	0.7	3
3	0.885834152736808	19	20	"Churn"	0.7	3
4	0.824301609848485	20	20	"Churn"	0.7	3
5	0.843209653092006	18	20	"Churn"	0.7	3
6	0.810842158958414	20	20	"Churn"	0.7	3
7	0.826981529109189	16	20	"Churn"	0.7	3
8	0.839275670091259	18	20	"Churn"	0.7	3
9	0.83834808259587	19	20	"Churn"	0.7	3
10	0.888538464609366	20	20	"Churn"	0.7	3
11	0.850800794949731	20	20	"Churn"	0.7	3
12	0.820421656686627	19	20	"Churn"	0.7	3
13	0.835368246631492	17	20	"Churn"	0.7	3
14	0.813723754110802	18	20	"Churn"	0.7	3
15	0.843285939968404	18	20	"Churn"	0.7	3
16	0.818928788800974	19	20	"Churn"	0.7	3
17	0.849012775842044	19	20	"Churn"	0.7	3
18	0.82320523226406	20	20	"Churn"	0.7	3
19	0.843162884729339	16	20	"Churn"	0.7	3
20	0.827274975272008	20	20	"Churn"	0.7	3
21	0.839131773399015	17	20	"Churn"	0.7	3
22	0.8656499500998	20	20	"Churn"	0.7	3
23	0.886882989183874	19	20	"Churn"	0.7	3
24	0.876520565045155	19	20	"Churn"	0.7	3
25	0.795525748388864	16	20	"Churn"	0.7	3
26	0.89748279252704	20	20	"Churn"	0.7	3
27	0.865525914728586	18	20	"Churn"	0.7	3
28	0.889249073396308	20	20	"Churn"	0.7	3
29	0.797487172109529	19	20	"Churn"	0.7	3
30	0.869563946691606	19	20	"Churn"	0.7	3
1	0.855068333601794	17	21	"Churn"	0.7	3
2	0.855364271457086	21	21	"Churn"	0.7	3
3	0.864476347078168	21	21	"Churn"	0.7	3
4	0.838148241841639	16	21	"Churn"	0.7	3
5	0.809771543560606	19	21	"Churn"	0.7	3
6	0.833838085873484	19	21	"Churn"	0.7	3
7	0.865836073867948	21	21	"Churn"	0.7	3
8	0.826958586125033	16	21	"Churn"	0.7	3
9	0.84725393509522	21	21	"Churn"	0.7	3
10	0.851695554915119	20	21	"Churn"	0.7	3
11	0.875046317262959	19	21	"Churn"	0.7	3
12	0.83203125	18	21	"Churn"	0.7	3
13	0.828756640526183	21	21	"Churn"	0.7	3
14	0.813947150394628	18	21	"Churn"	0.7	3
15	0.836835992420075	20	21	"Churn"	0.7	3
16	0.839729513053784	21	21	"Churn"	0.7	3
17	0.829958259549709	19	21	"Churn"	0.7	3
18	0.853422333763231	21	21	"Churn"	0.7	3
19	0.797120850907757	18	21	"Churn"	0.7	3
20	0.8203125	18	21	"Churn"	0.7	3
21	0.854126515896427	19	21	"Churn"	0.7	3
22	0.831088989441931	19	21	"Churn"	0.7	3
23	0.860273132664437	19	21	"Churn"	0.7	3
24	0.832038110543534	19	21	"Churn"	0.7	3
25	0.839225770872297	21	21	"Churn"	0.7	3
26	0.805163419196672	18	21	"Churn"	0.7	3
27	0.840403954527789	18	21	"Churn"	0.7	3
28	0.857803520114943	19	21	"Churn"	0.7	3
29	0.86857678144583	20	21	"Churn"	0.7	3
30	0.85477509389406	18	21	"Churn"	0.7	3
1	0.835721919937816	20	22	"Churn"	0.7	3
2	0.84333276615053	21	22	"Churn"	0.7	3
3	0.858634133307423	18	22	"Churn"	0.7	3
4	0.851021404169281	20	22	"Churn"	0.7	3
5	0.845898758210181	19	22	"Churn"	0.7	3
6	0.82556862745098	19	22	"Churn"	0.7	3
7	0.876307320997586	21	22	"Churn"	0.7	3
8	0.786779297398766	20	22	"Churn"	0.7	3
9	0.863216138473327	22	22	"Churn"	0.7	3
10	0.866715569411333	21	22	"Churn"	0.7	3
11	0.852008456659619	20	22	"Churn"	0.7	3
12	0.835428687887704	20	22	"Churn"	0.7	3
13	0.848129945275193	19	22	"Churn"	0.7	3
14	0.830486329818796	18	22	"Churn"	0.7	3
15	0.881295300444237	17	22	"Churn"	0.7	3
16	0.8255961932164	19	22	"Churn"	0.7	3
17	0.846687874251497	18	22	"Churn"	0.7	3
18	0.895041072652701	21	22	"Churn"	0.7	3
19	0.849145445900254	20	22	"Churn"	0.7	3
20	0.855560478511298	19	22	"Churn"	0.7	3
21	0.803433558720568	19	22	"Churn"	0.7	3
22	0.835197855029586	17	22	"Churn"	0.7	3
23	0.844507575757576	20	22	"Churn"	0.7	3
24	0.841937661609793	17	22	"Churn"	0.7	3
25	0.866269638704554	20	22	"Churn"	0.7	3
26	0.850883670555802	19	22	"Churn"	0.7	3
27	0.856524451097804	22	22	"Churn"	0.7	3
28	0.825208942319569	18	22	"Churn"	0.7	3
29	0.811317411948126	19	22	"Churn"	0.7	3
30	0.841024073274829	17	22	"Churn"	0.7	3
1	0.830356663984983	18	23	"Churn"	0.7	3
2	0.845212438423645	19	23	"Churn"	0.7	3
3	0.855385024020695	17	23	"Churn"	0.7	3
4	0.858261684303351	17	23	"Churn"	0.7	3
5	0.864646084337349	23	23	"Churn"	0.7	3
6	0.806100617397151	18	23	"Churn"	0.7	3
7	0.806906918631891	19	23	"Churn"	0.7	3
8	0.813865264495183	19	23	"Churn"	0.7	3
9	0.83725018972932	23	23	"Churn"	0.7	3
10	0.828421452061725	17	23	"Churn"	0.7	3
11	0.811515969410706	17	23	"Churn"	0.7	3
12	0.819687848383501	20	23	"Churn"	0.7	3
13	0.848036994434568	17	23	"Churn"	0.7	3
14	0.830698203895775	20	23	"Churn"	0.7	3
15	0.83183798552651	18	23	"Churn"	0.7	3
16	0.858747622569738	23	23	"Churn"	0.7	3
17	0.865889687125826	17	23	"Churn"	0.7	3
18	0.837610859728507	16	23	"Churn"	0.7	3
19	0.862830353672756	19	23	"Churn"	0.7	3
20	0.857583560046638	21	23	"Churn"	0.7	3
21	0.847138414263942	17	23	"Churn"	0.7	3
22	0.818014548566538	21	23	"Churn"	0.7	3
23	0.847414781297134	18	23	"Churn"	0.7	3
24	0.848736269457025	16	23	"Churn"	0.7	3
25	0.823765419777237	18	23	"Churn"	0.7	3
26	0.852811629923776	20	23	"Churn"	0.7	3
27	0.852288000401955	19	23	"Churn"	0.7	3
28	0.847585924713584	21	23	"Churn"	0.7	3
29	0.874599648141465	18	23	"Churn"	0.7	3
30	0.842696494509183	21	23	"Churn"	0.7	3
1	0.859620541700188	24	24	"Churn"	0.7	3
2	0.841965770509978	18	24	"Churn"	0.7	3
3	0.848637701096718	17	24	"Churn"	0.7	3
4	0.924660766961652	18	24	"Churn"	0.7	3
5	0.867949621064905	18	24	"Churn"	0.7	3
6	0.891149833772785	17	24	"Churn"	0.7	3
7	0.866745791972378	20	24	"Churn"	0.7	3
8	0.830891414487197	19	24	"Churn"	0.7	3
9	0.842619529471288	20	24	"Churn"	0.7	3
10	0.867867963982418	23	24	"Churn"	0.7	3
11	0.813398203592814	20	24	"Churn"	0.7	3
12	0.846792411581811	20	24	"Churn"	0.7	3
13	0.85662855447533	18	24	"Churn"	0.7	3
14	0.858054443852454	18	24	"Churn"	0.7	3
15	0.81545661522894	17	24	"Churn"	0.7	3
16	0.797448499424867	19	24	"Churn"	0.7	3
17	0.847246082565464	21	24	"Churn"	0.7	3
18	0.840779155072097	19	24	"Churn"	0.7	3
19	0.85426728219697	20	24	"Churn"	0.7	3
20	0.841326416581384	18	24	"Churn"	0.7	3
21	0.82109280835677	18	24	"Churn"	0.7	3
22	0.85065809729064	22	24	"Churn"	0.7	3
23	0.840283289241623	18	24	"Churn"	0.7	3
24	0.867430380223838	16	24	"Churn"	0.7	3
25	0.847147533317746	18	24	"Churn"	0.7	3
26	0.851396784644538	19	24	"Churn"	0.7	3
27	0.789786238300025	21	24	"Churn"	0.7	3
28	0.872263026607539	20	24	"Churn"	0.7	3
29	0.847525401507702	23	24	"Churn"	0.7	3
30	0.864051450176483	18	24	"Churn"	0.7	3
1	0.863993966817496	18	25	"Churn"	0.7	3
2	0.837300568494407	18	25	"Churn"	0.7	3
3	0.778615196078431	23	25	"Churn"	0.7	3
4	0.821031138335886	18	25	"Churn"	0.7	3
5	0.848060232144724	18	25	"Churn"	0.7	3
6	0.803301246850572	17	25	"Churn"	0.7	3
7	0.833477688470067	18	25	"Churn"	0.7	3
8	0.8453317805931	17	25	"Churn"	0.7	3
9	0.83926233341127	18	25	"Churn"	0.7	3
10	0.81506865530303	17	25	"Churn"	0.7	3
11	0.89257437397004	18	25	"Churn"	0.7	3
12	0.855185934733114	21	25	"Churn"	0.7	3
13	0.822679071628652	16	25	"Churn"	0.7	3
14	0.806414942658678	20	25	"Churn"	0.7	3
15	0.825654582074522	18	25	"Churn"	0.7	3
16	0.83474540008558	17	25	"Churn"	0.7	3
17	0.886755599100627	18	25	"Churn"	0.7	3
18	0.844813252643805	19	25	"Churn"	0.7	3
19	0.849484790384249	17	25	"Churn"	0.7	3
20	0.854471274553242	19	25	"Churn"	0.7	3
21	0.817583145451998	19	25	"Churn"	0.7	3
22	0.856723526805494	18	25	"Churn"	0.7	3
23	0.844713208784005	15	25	"Churn"	0.7	3
24	0.81180748798381	20	25	"Churn"	0.7	3
25	0.849638011476377	18	25	"Churn"	0.7	3
26	0.849918344380858	19	25	"Churn"	0.7	3
27	0.86769600591716	21	25	"Churn"	0.7	3
28	0.870072153090034	21	25	"Churn"	0.7	3
29	0.874118725761086	18	25	"Churn"	0.7	3
30	0.859643221545741	23	25	"Churn"	0.7	3
1	0.828251638023315	22	26	"Churn"	0.7	3
2	0.839869558880684	18	26	"Churn"	0.7	3
3	0.874488899079063	20	26	"Churn"	0.7	3
4	0.887460430260353	20	26	"Churn"	0.7	3
5	0.850363815142576	17	26	"Churn"	0.7	3
6	0.863070727695536	17	26	"Churn"	0.7	3
7	0.85067444493674	26	26	"Churn"	0.7	3
8	0.83811127744511	18	26	"Churn"	0.7	3
9	0.863819839015151	20	26	"Churn"	0.7	3
10	0.831410583631104	20	26	"Churn"	0.7	3
11	0.836839292654489	18	26	"Churn"	0.7	3
12	0.87982761782505	18	26	"Churn"	0.7	3
13	0.860730377792482	22	26	"Churn"	0.7	3
14	0.894939141575913	20	26	"Churn"	0.7	3
15	0.862523762700754	19	26	"Churn"	0.7	3
16	0.866251005631537	19	26	"Churn"	0.7	3
17	0.889877131854025	19	26	"Churn"	0.7	3
18	0.849312946832369	18	26	"Churn"	0.7	3
19	0.869810379241517	25	26	"Churn"	0.7	3
20	0.854781086654198	21	26	"Churn"	0.7	3
21	0.875639204545455	24	26	"Churn"	0.7	3
22	0.824049295291421	18	26	"Churn"	0.7	3
23	0.847577843330056	19	26	"Churn"	0.7	3
24	0.809576616650353	18	26	"Churn"	0.7	3
25	0.837819376753803	19	26	"Churn"	0.7	3
26	0.842474864484375	16	26	"Churn"	0.7	3
27	0.863378083790963	21	26	"Churn"	0.7	3
28	0.868294481311327	19	26	"Churn"	0.7	3
29	0.826460134324509	20	26	"Churn"	0.7	3
30	0.815992764818932	19	26	"Churn"	0.7	3
1	0.843546306946913	19	27	"Churn"	0.7	3
2	0.837556137724551	20	27	"Churn"	0.7	3
3	0.890455145497331	20	27	"Churn"	0.7	3
4	0.845648874272704	16	27	"Churn"	0.7	3
5	0.786851215576032	20	27	"Churn"	0.7	3
6	0.862964694879588	17	27	"Churn"	0.7	3
7	0.866111444401313	20	27	"Churn"	0.7	3
8	0.827788197379544	18	27	"Churn"	0.7	3
9	0.863111832586371	19	27	"Churn"	0.7	3
10	0.841914722445696	19	27	"Churn"	0.7	3
11	0.837838350619782	18	27	"Churn"	0.7	3
12	0.864020996711358	18	27	"Churn"	0.7	3
13	0.845855122875147	24	27	"Churn"	0.7	3
14	0.854364471669219	14	27	"Churn"	0.7	3
15	0.862304128273205	17	27	"Churn"	0.7	3
16	0.868093852770048	18	27	"Churn"	0.7	3
17	0.876253740668881	20	27	"Churn"	0.7	3
18	0.818774172402491	19	27	"Churn"	0.7	3
19	0.846357649636338	22	27	"Churn"	0.7	3
20	0.833451846307385	18	27	"Churn"	0.7	3
21	0.820731217356368	16	27	"Churn"	0.7	3
22	0.847831457105551	21	27	"Churn"	0.7	3
23	0.836540137334867	18	27	"Churn"	0.7	3
24	0.900374589490969	21	27	"Churn"	0.7	3
25	0.829083806818182	18	27	"Churn"	0.7	3
26	0.862405588358487	21	27	"Churn"	0.7	3
27	0.829389024496016	17	27	"Churn"	0.7	3
28	0.873357493570259	19	27	"Churn"	0.7	3
29	0.840398190045249	18	27	"Churn"	0.7	3
30	0.841616892911011	19	27	"Churn"	0.7	3
1	0.855930713092412	19	28	"Churn"	0.7	3
2	0.825542755870625	18	28	"Churn"	0.7	3
3	0.850486971920061	19	28	"Churn"	0.7	3
4	0.84690340333782	17	28	"Churn"	0.7	3
5	0.859392522733107	19	28	"Churn"	0.7	3
6	0.811814417786853	21	28	"Churn"	0.7	3
7	0.853805755980806	18	28	"Churn"	0.7	3
8	0.833408229692965	17	28	"Churn"	0.7	3
9	0.84984178677014	20	28	"Churn"	0.7	3
10	0.853127568584941	22	28	"Churn"	0.7	3
11	0.85872038309886	23	28	"Churn"	0.7	3
12	0.815787935468787	20	28	"Churn"	0.7	3
13	0.811751149218779	19	28	"Churn"	0.7	3
14	0.847450380067568	21	28	"Churn"	0.7	3
15	0.828782208050155	18	28	"Churn"	0.7	3
16	0.902343932663082	21	28	"Churn"	0.7	3
17	0.86328130198145	23	28	"Churn"	0.7	3
18	0.793535027205597	17	28	"Churn"	0.7	3
19	0.82237675299476	22	28	"Churn"	0.7	3
20	0.840058183657981	15	28	"Churn"	0.7	3
21	0.851917491261754	20	28	"Churn"	0.7	3
22	0.843020188941639	16	28	"Churn"	0.7	3
23	0.848490767045455	18	28	"Churn"	0.7	3
24	0.811908492236361	20	28	"Churn"	0.7	3
25	0.865140399696433	18	28	"Churn"	0.7	3
26	0.83754105090312	21	28	"Churn"	0.7	3
27	0.840379524396367	18	28	"Churn"	0.7	3
28	0.862325349301397	22	28	"Churn"	0.7	3
29	0.875338891724803	18	28	"Churn"	0.7	3
30	0.859185004676808	20	28	"Churn"	0.7	3
1	0.85432646780303	17	29	"Churn"	0.7	3
2	0.835944760089871	21	29	"Churn"	0.7	3
3	0.871738506571773	20	29	"Churn"	0.7	3
4	0.855343252290135	22	29	"Churn"	0.7	3
5	0.884065502586844	19	29	"Churn"	0.7	3
6	0.851236979166667	17	29	"Churn"	0.7	3
7	0.817490468409586	17	29	"Churn"	0.7	3
8	0.858098983939692	21	29	"Churn"	0.7	3
9	0.813962635201573	20	29	"Churn"	0.7	3
10	0.852970795568983	21	29	"Churn"	0.7	3
11	0.887525953099724	20	29	"Churn"	0.7	3
12	0.864968408888219	19	29	"Churn"	0.7	3
13	0.839393612429866	19	29	"Churn"	0.7	3
14	0.846508895602551	17	29	"Churn"	0.7	3
15	0.849731211255014	21	29	"Churn"	0.7	3
16	0.852767344624761	18	29	"Churn"	0.7	3
17	0.854846649928617	17	29	"Churn"	0.7	3
18	0.873920449807617	18	29	"Churn"	0.7	3
19	0.812310090035543	17	29	"Churn"	0.7	3
20	0.8483197586727	20	29	"Churn"	0.7	3
21	0.830667574159151	24	29	"Churn"	0.7	3
22	0.807782186948854	22	29	"Churn"	0.7	3
23	0.831143887250082	20	29	"Churn"	0.7	3
24	0.842087028824834	20	29	"Churn"	0.7	3
25	0.858272136517329	19	29	"Churn"	0.7	3
26	0.856011710239651	20	29	"Churn"	0.7	3
27	0.829445565132343	19	29	"Churn"	0.7	3
28	0.847088145073981	19	29	"Churn"	0.7	3
29	0.85196567123782	20	29	"Churn"	0.7	3
30	0.868986205051779	19	29	"Churn"	0.7	3
1	0.837298339957914	18	30	"Churn"	0.7	3
2	0.815269984917044	20	30	"Churn"	0.7	3
3	0.839269257873909	20	30	"Churn"	0.7	3
4	0.86237758684405	21	30	"Churn"	0.7	3
5	0.849622968152718	20	30	"Churn"	0.7	3
6	0.833756807942502	18	30	"Churn"	0.7	3
7	0.82921105450054	17	30	"Churn"	0.7	3
8	0.887149321266968	23	30	"Churn"	0.7	3
9	0.849166736154955	20	30	"Churn"	0.7	3
10	0.85042735042735	24	30	"Churn"	0.7	3
11	0.816595283808399	19	30	"Churn"	0.7	3
12	0.846614224844313	18	30	"Churn"	0.7	3
13	0.843784838350056	18	30	"Churn"	0.7	3
14	0.841982746816377	22	30	"Churn"	0.7	3
15	0.822637098478445	19	30	"Churn"	0.7	3
16	0.809667673716012	16	30	"Churn"	0.7	3
17	0.813986184974632	18	30	"Churn"	0.7	3
18	0.837067873303167	18	30	"Churn"	0.7	3
19	0.815355461825295	19	30	"Churn"	0.7	3
20	0.855049721853001	21	30	"Churn"	0.7	3
21	0.875977077638709	21	30	"Churn"	0.7	3
22	0.842763197586727	16	30	"Churn"	0.7	3
23	0.805366749160538	21	30	"Churn"	0.7	3
24	0.862155699009999	19	30	"Churn"	0.7	3
25	0.866336573140168	20	30	"Churn"	0.7	3
26	0.855653883972468	19	30	"Churn"	0.7	3
27	0.874729506693563	19	30	"Churn"	0.7	3
28	0.841166585352632	22	30	"Churn"	0.7	3
29	0.832386397054499	17	30	"Churn"	0.7	3
30	0.815381565415639	19	30	"Churn"	0.7	3
1	0.323643208198264	1	1	"Churn"	1	1
2	0.28760705575407	1	1	"Churn"	1	1
3	0.302919622166543	1	1	"Churn"	1	1
4	0.313319530710835	1	1	"Churn"	1	1
5	0.330483177333671	1	1	"Churn"	1	1
6	0.323078311079033	1	1	"Churn"	1	1
7	0.280213344488601	1	1	"Churn"	1	1
8	0.279950446949087	1	1	"Churn"	1	1
9	0.334892434911816	1	1	"Churn"	1	1
10	0.269447058686837	1	1	"Churn"	1	1
11	0.341449671510094	1	1	"Churn"	1	1
12	0.30677689494562	1	1	"Churn"	1	1
13	0.304815369261477	1	1	"Churn"	1	1
14	0.311439913388668	1	1	"Churn"	1	1
15	0.298146449545547	1	1	"Churn"	1	1
16	0.31538859676983	1	1	"Churn"	1	1
17	0.342661531878477	1	1	"Churn"	1	1
18	0.320782016444931	1	1	"Churn"	1	1
19	0.271648697878206	1	1	"Churn"	1	1
20	0.315292183152036	1	1	"Churn"	1	1
21	0.283820073850285	1	1	"Churn"	1	1
22	0.307738038940158	1	1	"Churn"	1	1
23	0.294787330316742	1	1	"Churn"	1	1
24	0.313778409090909	1	1	"Churn"	1	1
25	0.298284927832869	1	1	"Churn"	1	1
26	0.299146598082768	1	1	"Churn"	1	1
27	0.310893086374473	1	1	"Churn"	1	1
28	0.297568847935863	1	1	"Churn"	1	1
29	0.29054119704625	1	1	"Churn"	1	1
30	0.315705291815552	1	1	"Churn"	1	1
1	0.520537169584013	2	2	"Churn"	1	1
2	0.49859248219904	2	2	"Churn"	1	1
3	0.53967437768719	2	2	"Churn"	1	1
4	0.523804705287124	2	2	"Churn"	1	1
5	0.478001961608519	2	2	"Churn"	1	1
6	0.530846208098793	2	2	"Churn"	1	1
7	0.544894447524021	2	2	"Churn"	1	1
8	0.543156853558228	2	2	"Churn"	1	1
9	0.55086299825294	2	2	"Churn"	1	1
10	0.505334448160535	2	2	"Churn"	1	1
11	0.546159312617094	2	2	"Churn"	1	1
12	0.534459640654331	2	2	"Churn"	1	1
13	0.543448769642386	2	2	"Churn"	1	1
14	0.532556353792493	2	2	"Churn"	1	1
15	0.536456996148909	2	2	"Churn"	1	1
16	0.525873253493014	2	2	"Churn"	1	1
17	0.523885369532428	2	2	"Churn"	1	1
