"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"prop_switch_x"
7	0.77099817407182	10	10	"Heart"	0.6
8	0.716457142857143	10	10	"Heart"	0.6
9	0.742853893396012	10	10	"Heart"	0.6
10	0.693868970262212	10	10	"Heart"	0.6
11	0.711634790528233	10	10	"Heart"	0.6
12	0.763543803662336	10	10	"Heart"	0.6
13	0.724494485294118	10	10	"Heart"	0.6
14	0.696793556720614	10	10	"Heart"	0.6
15	0.712140175219024	10	10	"Heart"	0.6
16	0.804916039814604	10	10	"Heart"	0.6
17	0.769551257549117	10	10	"Heart"	0.6
18	0.611274954627949	10	10	"Heart"	0.6
19	0.667650844121432	10	10	"Heart"	0.6
20	0.748621323529412	10	10	"Heart"	0.6
21	0.707820914717466	10	10	"Heart"	0.6
22	0.718868070013108	10	10	"Heart"	0.6
23	0.72893897996357	10	10	"Heart"	0.6
24	0.710285714285714	10	10	"Heart"	0.6
25	0.755909090909091	10	10	"Heart"	0.6
26	0.730225666742649	10	10	"Heart"	0.6
27	0.726309523809524	10	10	"Heart"	0.6
28	0.767453294001967	10	10	"Heart"	0.6
29	0.721436301793445	10	10	"Heart"	0.6
30	0.72695118159204	10	10	"Heart"	0.6
1	0.70422750554239	11	11	"Heart"	0.6
2	0.730524642289348	11	11	"Heart"	0.6
3	0.82107637030808	11	11	"Heart"	0.6
4	0.779877860235003	11	11	"Heart"	0.6
5	0.758409090909091	11	11	"Heart"	0.6
6	0.69765672550213	11	11	"Heart"	0.6
7	0.721611721611722	11	11	"Heart"	0.6
8	0.736495739500913	11	11	"Heart"	0.6
9	0.741842683019154	11	11	"Heart"	0.6
10	0.694574004975124	11	11	"Heart"	0.6
11	0.767238713667285	11	11	"Heart"	0.6
12	0.751947069943289	11	11	"Heart"	0.6
13	0.714400183150183	11	11	"Heart"	0.6
14	0.705980952380952	11	11	"Heart"	0.6
15	0.706481270420181	11	11	"Heart"	0.6
16	0.727530892624146	11	11	"Heart"	0.6
17	0.736836106678824	11	11	"Heart"	0.6
18	0.69469696969697	11	11	"Heart"	0.6
19	0.759830611010284	11	11	"Heart"	0.6
20	0.738034026465028	11	11	"Heart"	0.6
21	0.688374555631193	11	11	"Heart"	0.6
22	0.762836748791158	11	11	"Heart"	0.6
23	0.733087433984408	11	11	"Heart"	0.6
24	0.754360127121929	11	11	"Heart"	0.6
25	0.746538344491783	11	11	"Heart"	0.6
26	0.723199751957213	11	11	"Heart"	0.6
27	0.686781609195402	11	11	"Heart"	0.6
28	0.789576956282866	11	11	"Heart"	0.6
29	0.689817292255944	11	11	"Heart"	0.6
30	0.802369596487244	11	11	"Heart"	0.6
1	0.769812324291467	12	12	"Heart"	0.6
2	0.799899232617627	12	12	"Heart"	0.6
3	0.778006715506716	12	12	"Heart"	0.6
4	0.810505319148936	12	12	"Heart"	0.6
5	0.711818181818182	12	12	"Heart"	0.6
6	0.760198412698413	12	12	"Heart"	0.6
7	0.74469696969697	12	12	"Heart"	0.6
8	0.659071953900978	12	12	"Heart"	0.6
9	0.714043793320731	12	12	"Heart"	0.6
10	0.735	12	12	"Heart"	0.6
11	0.651508084577114	12	12	"Heart"	0.6
12	0.743266889835666	12	12	"Heart"	0.6
13	0.775428571428571	12	12	"Heart"	0.6
14	0.774771663212833	12	12	"Heart"	0.6
15	0.753726779298219	12	12	"Heart"	0.6
16	0.737916666666667	12	12	"Heart"	0.6
17	0.821571741925724	12	12	"Heart"	0.6
18	0.738740808823529	12	12	"Heart"	0.6
19	0.721455701108441	12	12	"Heart"	0.6
20	0.720520384237198	12	12	"Heart"	0.6
21	0.828304761904762	12	12	"Heart"	0.6
22	0.756653846153846	12	12	"Heart"	0.6
23	0.723863636363636	12	12	"Heart"	0.6
24	0.770871985157699	12	12	"Heart"	0.6
25	0.753535662411131	12	12	"Heart"	0.6
26	0.702495879444314	12	12	"Heart"	0.6
27	0.841904761904762	12	12	"Heart"	0.6
28	0.675979983319433	12	12	"Heart"	0.6
29	0.660350956811134	12	12	"Heart"	0.6
30	0.748697916666667	12	12	"Heart"	0.6
1	0.749290045283598	13	13	"Heart"	0.6
2	0.728937728937729	13	13	"Heart"	0.6
3	0.779052161405103	12	13	"Heart"	0.6
4	0.721431832014607	13	13	"Heart"	0.6
5	0.74207537032773	13	13	"Heart"	0.6
6	0.737124875278225	13	13	"Heart"	0.6
7	0.767954545454545	13	13	"Heart"	0.6
8	0.763872898917799	13	13	"Heart"	0.6
9	0.745721083736281	12	13	"Heart"	0.6
10	0.721089470480828	13	13	"Heart"	0.6
11	0.765714285714286	13	13	"Heart"	0.6
12	0.756666666666667	12	13	"Heart"	0.6
13	0.736062378167641	13	13	"Heart"	0.6
14	0.747542857142857	13	13	"Heart"	0.6
15	0.732284678849564	13	13	"Heart"	0.6
16	0.756830601092896	12	13	"Heart"	0.6
17	0.722417153996101	13	13	"Heart"	0.6
18	0.777518656716418	13	13	"Heart"	0.6
19	0.69894082431499	12	13	"Heart"	0.6
20	0.767885714285714	13	13	"Heart"	0.6
21	0.703947368421053	13	13	"Heart"	0.6
22	0.739077577691665	13	13	"Heart"	0.6
23	0.70647619047619	13	13	"Heart"	0.6
24	0.746422893481717	13	13	"Heart"	0.6
25	0.723001949317739	13	13	"Heart"	0.6
26	0.770703814567503	13	13	"Heart"	0.6
27	0.695971256020182	12	13	"Heart"	0.6
28	0.750807692307692	13	13	"Heart"	0.6
29	0.752044950691843	13	13	"Heart"	0.6
30	0.677808620556712	13	13	"Heart"	0.6
1	0.741341991341991	11	14	"Heart"	0.6
2	0.74969474969475	13	14	"Heart"	0.6
3	0.777513047424552	14	14	"Heart"	0.6
4	0.71858770637935	14	14	"Heart"	0.6
5	0.758984879568422	14	14	"Heart"	0.6
6	0.781049935979513	14	14	"Heart"	0.6
7	0.693076923076923	14	14	"Heart"	0.6
8	0.759047619047619	14	14	"Heart"	0.6
9	0.772843228200371	14	14	"Heart"	0.6
10	0.798285714285714	12	14	"Heart"	0.6
11	0.749142857142857	13	14	"Heart"	0.6
12	0.699631591066083	14	14	"Heart"	0.6
13	0.775017440508488	14	14	"Heart"	0.6
14	0.729263817750937	14	14	"Heart"	0.6
15	0.790770298403886	13	14	"Heart"	0.6
16	0.748444140862174	13	14	"Heart"	0.6
17	0.728846153846154	12	14	"Heart"	0.6
18	0.743357874519846	14	14	"Heart"	0.6
19	0.765331184281219	14	14	"Heart"	0.6
20	0.722684624697337	13	14	"Heart"	0.6
21	0.782925164910152	14	14	"Heart"	0.6
22	0.718137811058165	14	14	"Heart"	0.6
23	0.715634240655091	14	14	"Heart"	0.6
24	0.749827308312227	14	14	"Heart"	0.6
25	0.773003571157207	12	14	"Heart"	0.6
26	0.706435944140862	14	14	"Heart"	0.6
27	0.788324004975124	14	14	"Heart"	0.6
28	0.730095238095238	13	14	"Heart"	0.6
29	0.705815018315018	13	14	"Heart"	0.6
30	0.716991341991342	13	14	"Heart"	0.6
1	0.734778004689509	13	15	"Heart"	0.6
2	0.765328269126424	13	15	"Heart"	0.6
3	0.74961131840796	14	15	"Heart"	0.6
4	0.691116887088143	14	15	"Heart"	0.6
5	0.795659681343694	15	15	"Heart"	0.6
6	0.721077533577534	13	15	"Heart"	0.6
7	0.714772727272727	13	15	"Heart"	0.6
8	0.773699713200527	15	15	"Heart"	0.6
9	0.774244833068362	15	15	"Heart"	0.6
10	0.694227158948686	13	15	"Heart"	0.6
11	0.708460874342673	13	15	"Heart"	0.6
12	0.805232558139535	14	15	"Heart"	0.6
13	0.740730492529054	15	15	"Heart"	0.6
14	0.728260869565217	12	15	"Heart"	0.6
15	0.707772965580123	14	15	"Heart"	0.6
16	0.80173463177115	15	15	"Heart"	0.6
17	0.781669719169719	14	15	"Heart"	0.6
18	0.741153846153846	13	15	"Heart"	0.6
19	0.703463203463203	13	15	"Heart"	0.6
20	0.741196114146934	13	15	"Heart"	0.6
21	0.769884638737098	14	15	"Heart"	0.6
22	0.724621212121212	12	15	"Heart"	0.6
23	0.775191447418303	15	15	"Heart"	0.6
24	0.721943621305372	15	15	"Heart"	0.6
25	0.765012254901961	14	15	"Heart"	0.6
26	0.767809523809524	14	15	"Heart"	0.6
27	0.737898284313726	15	15	"Heart"	0.6
28	0.747950819672131	15	15	"Heart"	0.6
29	0.757695895522388	15	15	"Heart"	0.6
30	0.743850720949958	15	15	"Heart"	0.6
1	0.766923076923077	12	16	"Heart"	0.6
2	0.799238095238095	13	16	"Heart"	0.6
3	0.799027429526632	14	16	"Heart"	0.6
4	0.765567765567766	12	16	"Heart"	0.6
5	0.734469696969697	13	16	"Heart"	0.6
6	0.704867839702349	15	16	"Heart"	0.6
7	0.753111718275653	12	16	"Heart"	0.6
8	0.792757151552039	13	16	"Heart"	0.6
9	0.760869565217391	13	16	"Heart"	0.6
10	0.775884565200706	16	16	"Heart"	0.6
11	0.742476190476191	15	16	"Heart"	0.6
12	0.738312082574378	12	16	"Heart"	0.6
13	0.732321687944347	13	16	"Heart"	0.6
14	0.733457019171305	15	16	"Heart"	0.6
15	0.708074295801673	13	16	"Heart"	0.6
16	0.760606060606061	13	16	"Heart"	0.6
17	0.778723243325013	13	16	"Heart"	0.6
18	0.73046398046398	15	16	"Heart"	0.6
19	0.775197328476017	15	16	"Heart"	0.6
20	0.770444651741294	14	16	"Heart"	0.6
21	0.732281610548623	16	16	"Heart"	0.6
22	0.75	16	16	"Heart"	0.6
23	0.809527534418022	13	16	"Heart"	0.6
24	0.734975823163712	16	16	"Heart"	0.6
25	0.737074645376327	14	16	"Heart"	0.6
26	0.778428028834974	15	16	"Heart"	0.6
27	0.696165191740413	14	16	"Heart"	0.6
28	0.720575944077198	14	16	"Heart"	0.6
29	0.717142857142857	15	16	"Heart"	0.6
30	0.745574044525492	16	16	"Heart"	0.6
1	0.752705627705628	14	17	"Heart"	0.6
2	0.772813615986627	13	17	"Heart"	0.6
3	0.739505332425686	12	17	"Heart"	0.6
4	0.78163868159204	15	17	"Heart"	0.6
5	0.767428571428571	14	17	"Heart"	0.6
6	0.67294560866494	12	17	"Heart"	0.6
7	0.736240671641791	16	17	"Heart"	0.6
8	0.684594031922276	13	17	"Heart"	0.6
9	0.678793532338308	14	17	"Heart"	0.6
10	0.736742424242424	12	17	"Heart"	0.6
11	0.793715846994536	13	17	"Heart"	0.6
12	0.732297464440322	15	17	"Heart"	0.6
13	0.7469149822091	14	17	"Heart"	0.6
14	0.743924596865773	13	17	"Heart"	0.6
15	0.770650813516896	15	17	"Heart"	0.6
16	0.717361533779671	13	17	"Heart"	0.6
17	0.766407203907204	11	17	"Heart"	0.6
18	0.734466682742545	15	17	"Heart"	0.6
19	0.748911691542289	13	17	"Heart"	0.6
20	0.751802185877064	13	17	"Heart"	0.6
21	0.707032153597039	13	17	"Heart"	0.6
22	0.692241915422886	13	17	"Heart"	0.6
23	0.732515999691572	14	17	"Heart"	0.6
24	0.801381299332119	14	17	"Heart"	0.6
25	0.740918803418803	17	17	"Heart"	0.6
26	0.775093647274673	17	17	"Heart"	0.6
27	0.716836734693878	13	17	"Heart"	0.6
28	0.699183738796415	16	17	"Heart"	0.6
29	0.772847066118906	15	17	"Heart"	0.6
30	0.769856968959221	14	17	"Heart"	0.6
1	0.754682099509686	15	18	"Heart"	0.6
2	0.738629426129426	13	18	"Heart"	0.6
3	0.746347187523658	12	18	"Heart"	0.6
4	0.749463848039216	15	18	"Heart"	0.6
5	0.760578532153957	13	18	"Heart"	0.6
6	0.762667887667888	13	18	"Heart"	0.6
7	0.730050676953332	15	18	"Heart"	0.6
8	0.727651515151515	14	18	"Heart"	0.6
9	0.781059218559219	14	18	"Heart"	0.6
10	0.771838945137744	13	18	"Heart"	0.6
11	0.767487195168565	15	18	"Heart"	0.6
12	0.730677718934684	16	18	"Heart"	0.6
13	0.757020757020757	14	18	"Heart"	0.6
14	0.753461538461539	13	18	"Heart"	0.6
15	0.740873015873016	14	18	"Heart"	0.6
16	0.744380952380952	14	18	"Heart"	0.6
17	0.768063145112325	12	18	"Heart"	0.6
18	0.736229458307973	13	18	"Heart"	0.6
19	0.765523809523809	14	18	"Heart"	0.6
20	0.717312348668281	14	18	"Heart"	0.6
21	0.736952380952381	13	18	"Heart"	0.6
22	0.685374149659864	14	18	"Heart"	0.6
23	0.764957264957265	12	18	"Heart"	0.6
24	0.788250938673342	11	18	"Heart"	0.6
25	0.781420765027322	12	18	"Heart"	0.6
26	0.814846683354193	13	18	"Heart"	0.6
27	0.750057563895924	16	18	"Heart"	0.6
28	0.769974671885793	15	18	"Heart"	0.6
29	0.738713667285096	12	18	"Heart"	0.6
30	0.78099876314162	12	18	"Heart"	0.6
1	0.756734975823164	15	19	"Heart"	0.6
2	0.736332793584702	14	19	"Heart"	0.6
3	0.759238095238095	14	19	"Heart"	0.6
4	0.751724137931034	14	19	"Heart"	0.6
5	0.796761501210654	14	19	"Heart"	0.6
6	0.713665607317262	12	19	"Heart"	0.6
7	0.778941998273291	13	19	"Heart"	0.6
8	0.772664835164835	16	19	"Heart"	0.6
9	0.72591271994419	14	19	"Heart"	0.6
10	0.763153910212734	13	19	"Heart"	0.6
11	0.759814363968351	13	19	"Heart"	0.6
12	0.782767266925006	16	19	"Heart"	0.6
13	0.755333951762523	16	19	"Heart"	0.6
14	0.686967533962699	14	19	"Heart"	0.6
15	0.732952380952381	17	19	"Heart"	0.6
16	0.734538643834569	15	19	"Heart"	0.6
17	0.767985195466112	14	19	"Heart"	0.6
18	0.758963382004434	14	19	"Heart"	0.6
19	0.791137326073805	14	19	"Heart"	0.6
20	0.745075757575758	13	19	"Heart"	0.6
21	0.693163751987281	15	19	"Heart"	0.6
22	0.76739332096475	14	19	"Heart"	0.6
23	0.742848258706468	12	19	"Heart"	0.6
24	0.721889453332322	13	19	"Heart"	0.6
25	0.683305862962091	14	19	"Heart"	0.6
26	0.732452071737786	15	19	"Heart"	0.6
27	0.701994434137291	14	19	"Heart"	0.6
28	0.775888480392157	13	19	"Heart"	0.6
29	0.757676851922056	15	19	"Heart"	0.6
30	0.755488559059988	16	19	"Heart"	0.6
1	0.746629901960784	14	20	"Heart"	0.6
2	0.73094315245478	14	20	"Heart"	0.6
3	0.751236858379716	14	20	"Heart"	0.6
4	0.745955433455433	13	20	"Heart"	0.6
5	0.772893772893773	14	20	"Heart"	0.6
6	0.737231968810916	12	20	"Heart"	0.6
7	0.734782608695652	12	20	"Heart"	0.6
8	0.788187215668132	14	20	"Heart"	0.6
9	0.765217391304348	16	20	"Heart"	0.6
10	0.760149572649573	13	20	"Heart"	0.6
11	0.756504720239466	14	20	"Heart"	0.6
12	0.723371880706026	15	20	"Heart"	0.6
13	0.744968771686329	15	20	"Heart"	0.6
14	0.734987745098039	15	20	"Heart"	0.6
15	0.657127594627595	14	20	"Heart"	0.6
16	0.805708180708181	13	20	"Heart"	0.6
17	0.753571428571429	14	20	"Heart"	0.6
18	0.756190476190476	20	20	"Heart"	0.6
19	0.791513480392157	12	20	"Heart"	0.6
20	0.757157111059943	14	20	"Heart"	0.6
21	0.723007370260618	14	20	"Heart"	0.6
22	0.758803885853066	16	20	"Heart"	0.6
23	0.749405173075447	14	20	"Heart"	0.6
24	0.743208180708181	13	20	"Heart"	0.6
25	0.74278992106861	15	20	"Heart"	0.6
26	0.799474335188621	14	20	"Heart"	0.6
27	0.737566504742077	13	20	"Heart"	0.6
28	0.758076923076923	14	20	"Heart"	0.6
29	0.728017769607843	13	20	"Heart"	0.6
30	0.717218137254902	12	20	"Heart"	0.6
1	0.755706025562994	13	21	"Heart"	0.6
2	0.74317373874896	16	21	"Heart"	0.6
3	0.701086956521739	13	21	"Heart"	0.6
4	0.750534188034188	15	21	"Heart"	0.6
5	0.720765899247778	14	21	"Heart"	0.6
6	0.707414215686274	14	21	"Heart"	0.6
7	0.725885225885226	15	21	"Heart"	0.6
8	0.790083659528744	14	21	"Heart"	0.6
9	0.739580843095067	15	21	"Heart"	0.6
10	0.780365863111387	15	21	"Heart"	0.6
11	0.752651515151515	12	21	"Heart"	0.6
12	0.727480219111382	13	21	"Heart"	0.6
13	0.734925788497217	13	21	"Heart"	0.6
14	0.714471370690314	15	21	"Heart"	0.6
15	0.73731884057971	13	21	"Heart"	0.6
16	0.742512699977254	15	21	"Heart"	0.6
17	0.729904761904762	16	21	"Heart"	0.6
18	0.771339347675225	15	21	"Heart"	0.6
19	0.74421906693712	17	21	"Heart"	0.6
20	0.73901247965274	13	21	"Heart"	0.6
21	0.766085147247119	14	21	"Heart"	0.6
22	0.775434997340628	16	21	"Heart"	0.6
23	0.774953358208955	15	21	"Heart"	0.6
24	0.745446265938069	14	21	"Heart"	0.6
25	0.769356431882076	14	21	"Heart"	0.6
26	0.786122661122661	15	21	"Heart"	0.6
27	0.757490920096852	14	21	"Heart"	0.6
28	0.722247990105133	13	21	"Heart"	0.6
29	0.799805068226121	13	21	"Heart"	0.6
30	0.729904761904762	14	21	"Heart"	0.6
1	0.76141237745098	14	22	"Heart"	0.6
2	0.75328622445103	15	22	"Heart"	0.6
3	0.714101396478446	13	22	"Heart"	0.6
4	0.792007797270955	13	22	"Heart"	0.6
5	0.727734284164018	15	22	"Heart"	0.6
6	0.766447119388296	17	22	"Heart"	0.6
7	0.755994251569473	14	22	"Heart"	0.6
8	0.811594202898551	14	22	"Heart"	0.6
9	0.73192000620107	14	22	"Heart"	0.6
10	0.690764925373134	13	22	"Heart"	0.6
11	0.734649122807018	14	22	"Heart"	0.6
12	0.748544730392157	14	22	"Heart"	0.6
13	0.733057026632896	15	22	"Heart"	0.6
14	0.758914376561435	14	22	"Heart"	0.6
15	0.736038294962389	13	22	"Heart"	0.6
16	0.715388731748337	13	22	"Heart"	0.6
17	0.724257884972171	12	22	"Heart"	0.6
18	0.747390737116765	13	22	"Heart"	0.6
19	0.712715141405717	15	22	"Heart"	0.6
20	0.693142857142857	13	22	"Heart"	0.6
21	0.734915587856764	15	22	"Heart"	0.6
22	0.804347826086957	12	22	"Heart"	0.6
23	0.735528785982478	14	22	"Heart"	0.6
24	0.729540464834582	13	22	"Heart"	0.6
25	0.69709606490257	14	22	"Heart"	0.6
26	0.780769230769231	14	22	"Heart"	0.6
27	0.711219622984329	12	22	"Heart"	0.6
28	0.762442063672973	15	22	"Heart"	0.6
29	0.770043152396094	14	22	"Heart"	0.6
30	0.768846153846154	16	22	"Heart"	0.6
1	0.718482535276428	13	23	"Heart"	0.6
2	0.662215058715174	15	23	"Heart"	0.6
3	0.769103246202483	14	23	"Heart"	0.6
4	0.725714285714286	14	23	"Heart"	0.6
5	0.751259592279668	16	23	"Heart"	0.6
6	0.789800995024876	15	23	"Heart"	0.6
7	0.705272852866682	12	23	"Heart"	0.6
8	0.773532082324455	16	23	"Heart"	0.6
9	0.77773922430411	17	23	"Heart"	0.6
10	0.751923076923077	15	23	"Heart"	0.6
11	0.764121616498597	13	23	"Heart"	0.6
12	0.770833333333333	14	23	"Heart"	0.6
13	0.672681008558871	14	23	"Heart"	0.6
14	0.710136452241715	13	23	"Heart"	0.6
15	0.74969474969475	15	23	"Heart"	0.6
16	0.716897569838746	15	23	"Heart"	0.6
17	0.733208955223881	13	23	"Heart"	0.6
18	0.736780350438048	13	23	"Heart"	0.6
19	0.711890838206628	15	23	"Heart"	0.6
20	0.707490808823529	12	23	"Heart"	0.6
21	0.755768063145112	17	23	"Heart"	0.6
22	0.69019952603012	14	23	"Heart"	0.6
23	0.734476190476191	14	23	"Heart"	0.6
24	0.774213075060533	15	23	"Heart"	0.6
25	0.761335784313726	14	23	"Heart"	0.6
26	0.703296703296703	16	23	"Heart"	0.6
27	0.751236858379716	14	23	"Heart"	0.6
28	0.771999378109453	17	23	"Heart"	0.6
29	0.703898635477583	16	23	"Heart"	0.6
30	0.808333333333333	14	23	"Heart"	0.6
1	0.727876275999693	16	24	"Heart"	0.6
2	0.726539647402957	15	24	"Heart"	0.6
3	0.776606464615146	15	24	"Heart"	0.6
4	0.763550187294549	16	24	"Heart"	0.6
5	0.756818181818182	15	24	"Heart"	0.6
6	0.73	14	24	"Heart"	0.6
7	0.761259191176471	13	24	"Heart"	0.6
8	0.752268602540835	15	24	"Heart"	0.6
9	0.715760144415666	13	24	"Heart"	0.6
10	0.720949957591179	14	24	"Heart"	0.6
11	0.784710776234204	15	24	"Heart"	0.6
12	0.753786986892709	13	24	"Heart"	0.6
13	0.794736842105263	16	24	"Heart"	0.6
14	0.784139100932994	15	24	"Heart"	0.6
15	0.777472527472527	14	24	"Heart"	0.6
16	0.7288496652465	14	24	"Heart"	0.6
17	0.730098441981242	12	24	"Heart"	0.6
18	0.717312348668281	12	24	"Heart"	0.6
19	0.750534188034188	14	24	"Heart"	0.6
20	0.77398607748184	15	24	"Heart"	0.6
21	0.744047619047619	16	24	"Heart"	0.6
22	0.779358353510896	13	24	"Heart"	0.6
23	0.764538630677079	12	24	"Heart"	0.6
24	0.720190476190476	14	24	"Heart"	0.6
25	0.738713667285096	16	24	"Heart"	0.6
26	0.734892787524366	14	24	"Heart"	0.6
27	0.767802799756543	14	24	"Heart"	0.6
28	0.744887057387057	15	24	"Heart"	0.6
29	0.761830135310756	13	24	"Heart"	0.6
30	0.730219402186377	12	24	"Heart"	0.6
1	0.758778389272149	14	25	"Heart"	0.6
2	0.775384615384615	16	25	"Heart"	0.6
3	0.770281679330724	14	25	"Heart"	0.6
4	0.686644751930281	13	25	"Heart"	0.6
5	0.796338936219203	13	25	"Heart"	0.6
6	0.783893034825871	13	25	"Heart"	0.6
7	0.730476190476191	14	25	"Heart"	0.6
8	0.729432301153613	16	25	"Heart"	0.6
9	0.716757741347905	13	25	"Heart"	0.6
10	0.772054334554335	19	25	"Heart"	0.6
11	0.811692307692308	14	25	"Heart"	0.6
12	0.754705525197328	15	25	"Heart"	0.6
13	0.710227272727273	14	25	"Heart"	0.6
14	0.740845501108478	13	25	"Heart"	0.6
15	0.773904761904762	13	25	"Heart"	0.6
16	0.759496550155433	12	25	"Heart"	0.6
17	0.75906432748538	14	25	"Heart"	0.6
18	0.746444032158318	14	25	"Heart"	0.6
19	0.703686880157468	14	25	"Heart"	0.6
20	0.760027985074627	13	25	"Heart"	0.6
21	0.741666666666667	15	25	"Heart"	0.6
22	0.701981648546534	17	25	"Heart"	0.6
23	0.785199787701873	15	25	"Heart"	0.6
24	0.777173913043478	14	25	"Heart"	0.6
25	0.771982230392157	13	25	"Heart"	0.6
26	0.765567765567766	15	25	"Heart"	0.6
27	0.783730158730159	15	25	"Heart"	0.6
28	0.73030303030303	14	25	"Heart"	0.6
29	0.713446926087958	13	25	"Heart"	0.6
30	0.769964288427931	13	25	"Heart"	0.6
1	0.776761904761905	13	26	"Heart"	0.6
2	0.735202492211838	14	26	"Heart"	0.6
3	0.785482374768089	12	26	"Heart"	0.6
4	0.752678367905174	13	26	"Heart"	0.6
5	0.743609251369446	17	26	"Heart"	0.6
6	0.7	14	26	"Heart"	0.6
7	0.722154595252587	14	26	"Heart"	0.6
8	0.782858455882353	15	26	"Heart"	0.6
9	0.759344362745098	14	26	"Heart"	0.6
10	0.743724599569687	12	26	"Heart"	0.6
11	0.796751669702489	15	26	"Heart"	0.6
12	0.753663003663004	16	26	"Heart"	0.6
13	0.718112244897959	17	26	"Heart"	0.6
14	0.687159709618875	16	26	"Heart"	0.6
15	0.751236858379716	13	26	"Heart"	0.6
16	0.785301278149726	15	26	"Heart"	0.6
17	0.756190476190476	15	26	"Heart"	0.6
18	0.753714285714286	14	26	"Heart"	0.6
19	0.760964912280702	12	26	"Heart"	0.6
20	0.75789312743674	14	26	"Heart"	0.6
21	0.781923076923077	15	26	"Heart"	0.6
22	0.746336996336996	14	26	"Heart"	0.6
23	0.731238095238095	12	26	"Heart"	0.6
24	0.706967213114754	13	26	"Heart"	0.6
25	0.736538461538462	14	26	"Heart"	0.6
26	0.72627459919459	14	26	"Heart"	0.6
27	0.756181318681319	12	26	"Heart"	0.6
28	0.710622710622711	14	26	"Heart"	0.6
29	0.738051819770534	16	26	"Heart"	0.6
30	0.729714285714286	15	26	"Heart"	0.6
1	0.752450980392157	12	27	"Heart"	0.6
2	0.789390465649458	12	27	"Heart"	0.6
3	0.718334473064357	13	27	"Heart"	0.6
4	0.760869565217391	13	27	"Heart"	0.6
5	0.752070511359319	14	27	"Heart"	0.6
6	0.72	11	27	"Heart"	0.6
7	0.711374625834676	14	27	"Heart"	0.6
8	0.795009328358209	13	27	"Heart"	0.6
9	0.732761286332715	16	27	"Heart"	0.6
10	0.718144517893777	12	27	"Heart"	0.6
11	0.771839392295171	18	27	"Heart"	0.6
12	0.752173913043478	14	27	"Heart"	0.6
13	0.775888480392157	17	27	"Heart"	0.6
14	0.741700023546032	12	27	"Heart"	0.6
15	0.736050349220969	14	27	"Heart"	0.6
16	0.795328942387766	16	27	"Heart"	0.6
17	0.776628119293974	14	27	"Heart"	0.6
18	0.760233918128655	16	27	"Heart"	0.6
19	0.734826757615689	13	27	"Heart"	0.6
20	0.745438716026951	13	27	"Heart"	0.6
21	0.784183354192741	15	27	"Heart"	0.6
22	0.775570551216923	15	27	"Heart"	0.6
23	0.701803482587065	16	27	"Heart"	0.6
24	0.727350030921459	14	27	"Heart"	0.6
25	0.701587301587302	12	27	"Heart"	0.6
26	0.822285714285714	12	27	"Heart"	0.6
27	0.765384909410596	14	27	"Heart"	0.6
28	0.771216830026297	15	27	"Heart"	0.6
29	0.722613369672193	13	27	"Heart"	0.6
30	0.750554238972556	13	27	"Heart"	0.6
1	0.76646933819065	15	28	"Heart"	0.6
2	0.734156410060393	13	28	"Heart"	0.6
3	0.747727272727273	17	28	"Heart"	0.6
4	0.761700979258231	14	28	"Heart"	0.6
5	0.766266384114277	13	28	"Heart"	0.6
6	0.743740795287187	15	28	"Heart"	0.6
7	0.760869565217391	13	28	"Heart"	0.6
8	0.725	15	28	"Heart"	0.6
9	0.722077822796422	15	28	"Heart"	0.6
10	0.745557598039216	14	28	"Heart"	0.6
11	0.758652094717668	14	28	"Heart"	0.6
12	0.795686545398726	13	28	"Heart"	0.6
13	0.810115895310461	14	28	"Heart"	0.6
14	0.732996323529412	16	28	"Heart"	0.6
15	0.745024875621891	13	28	"Heart"	0.6
16	0.725335530963033	12	28	"Heart"	0.6
17	0.853156094527363	14	28	"Heart"	0.6
18	0.73965307364577	15	28	"Heart"	0.6
19	0.737171464330413	14	28	"Heart"	0.6
20	0.780867034313726	12	28	"Heart"	0.6
21	0.755361519607843	13	28	"Heart"	0.6
22	0.765517773151361	14	28	"Heart"	0.6
23	0.735919899874844	14	28	"Heart"	0.6
24	0.765	13	28	"Heart"	0.6
25	0.765151515151515	13	28	"Heart"	0.6
26	0.781800242865817	14	28	"Heart"	0.6
27	0.770666666666667	15	28	"Heart"	0.6
28	0.767238095238095	17	28	"Heart"	0.6
29	0.765	14	28	"Heart"	0.6
30	0.778941998273291	14	28	"Heart"	0.6
1	0.744358331433782	14	29	"Heart"	0.6
2	0.743850720949958	14	29	"Heart"	0.6
3	0.747641509433962	16	29	"Heart"	0.6
4	0.79138770541692	15	29	"Heart"	0.6
5	0.747238095238095	12	29	"Heart"	0.6
6	0.759229208924949	15	29	"Heart"	0.6
7	0.720776728835674	13	29	"Heart"	0.6
8	0.770567698846387	15	29	"Heart"	0.6
9	0.765754592667235	15	29	"Heart"	0.6
10	0.74610495310441	12	29	"Heart"	0.6
11	0.733692106979778	13	29	"Heart"	0.6
12	0.732142857142857	14	29	"Heart"	0.6
13	0.736732530850178	12	29	"Heart"	0.6
14	0.796178101967936	15	29	"Heart"	0.6
15	0.728936887254902	14	29	"Heart"	0.6
16	0.807291666666667	14	29	"Heart"	0.6
17	0.75431198237216	14	29	"Heart"	0.6
18	0.748015873015873	16	29	"Heart"	0.6
