"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"prop_switch_y"
16	0.554325719649562	16	16	"Heart"	0.4
17	0.520799754394044	16	16	"Heart"	0.4
18	0.570407461203272	16	16	"Heart"	0.4
19	0.544278758368838	16	16	"Heart"	0.4
20	0.583955223880597	16	16	"Heart"	0.4
21	0.499546279491833	16	16	"Heart"	0.4
22	0.591911764705882	16	16	"Heart"	0.4
23	0.564345747551854	16	16	"Heart"	0.4
24	0.543619047619048	15	16	"Heart"	0.4
25	0.609864280840094	16	16	"Heart"	0.4
26	0.524203918009228	16	16	"Heart"	0.4
27	0.506650867670667	16	16	"Heart"	0.4
28	0.530462754825207	16	16	"Heart"	0.4
29	0.585342613306819	16	16	"Heart"	0.4
30	0.580845771144279	16	16	"Heart"	0.4
1	0.519418578242108	17	17	"Heart"	0.4
2	0.573183760683761	17	17	"Heart"	0.4
3	0.543040293040293	16	17	"Heart"	0.4
4	0.534769230769231	17	17	"Heart"	0.4
5	0.565271030919886	17	17	"Heart"	0.4
6	0.558750773036487	17	17	"Heart"	0.4
7	0.478509478854862	17	17	"Heart"	0.4
8	0.564114426709847	17	17	"Heart"	0.4
9	0.482481978141229	17	17	"Heart"	0.4
10	0.546591856850406	17	17	"Heart"	0.4
11	0.542105263157895	17	17	"Heart"	0.4
12	0.552436647173489	17	17	"Heart"	0.4
13	0.503375934410417	17	17	"Heart"	0.4
14	0.600298142343857	17	17	"Heart"	0.4
15	0.604133424511815	17	17	"Heart"	0.4
16	0.58421052631579	17	17	"Heart"	0.4
17	0.56655943627451	17	17	"Heart"	0.4
18	0.623374168179068	17	17	"Heart"	0.4
19	0.562462167070218	17	17	"Heart"	0.4
20	0.486334278512917	17	17	"Heart"	0.4
21	0.598702893545168	16	17	"Heart"	0.4
22	0.559350333940498	16	17	"Heart"	0.4
23	0.558712121212121	16	17	"Heart"	0.4
24	0.497496871088861	17	17	"Heart"	0.4
25	0.577571733821734	17	17	"Heart"	0.4
26	0.52802837535662	17	17	"Heart"	0.4
27	0.5	14	17	"Heart"	0.4
28	0.487751065124772	17	17	"Heart"	0.4
29	0.510607448107448	17	17	"Heart"	0.4
30	0.550572446735916	17	17	"Heart"	0.4
1	0.534615384615385	18	18	"Heart"	0.4
2	0.574180453431373	18	18	"Heart"	0.4
3	0.596007893139041	17	18	"Heart"	0.4
4	0.527125598358787	17	18	"Heart"	0.4
5	0.53015873015873	17	18	"Heart"	0.4
6	0.499576923076923	18	18	"Heart"	0.4
7	0.552958784250518	18	18	"Heart"	0.4
8	0.523619047619048	18	18	"Heart"	0.4
9	0.55796004842615	18	18	"Heart"	0.4
10	0.515277883084388	18	18	"Heart"	0.4
11	0.618581625604421	18	18	"Heart"	0.4
12	0.541514875531269	18	18	"Heart"	0.4
13	0.549844236760125	18	18	"Heart"	0.4
14	0.629336579427876	18	18	"Heart"	0.4
15	0.573942857142857	18	18	"Heart"	0.4
16	0.538167938931298	18	18	"Heart"	0.4
17	0.489044834307992	18	18	"Heart"	0.4
18	0.548272976262934	18	18	"Heart"	0.4
19	0.528846153846154	18	18	"Heart"	0.4
20	0.610956897216439	17	18	"Heart"	0.4
21	0.534036511156187	18	18	"Heart"	0.4
22	0.573659868071878	17	18	"Heart"	0.4
23	0.56207734974546	17	18	"Heart"	0.4
24	0.56383304028744	18	18	"Heart"	0.4
25	0.585606060606061	18	18	"Heart"	0.4
26	0.588461538461538	17	18	"Heart"	0.4
27	0.533272283272283	17	18	"Heart"	0.4
28	0.537307692307692	17	18	"Heart"	0.4
29	0.568031189083821	18	18	"Heart"	0.4
30	0.500454235748353	18	18	"Heart"	0.4
1	0.598869395711501	19	19	"Heart"	0.4
2	0.535033292978208	16	19	"Heart"	0.4
3	0.528398188656075	19	19	"Heart"	0.4
4	0.555842970176506	17	19	"Heart"	0.4
5	0.546857142857143	19	19	"Heart"	0.4
6	0.507936507936508	19	19	"Heart"	0.4
7	0.539095583787054	18	19	"Heart"	0.4
8	0.533461538461538	19	19	"Heart"	0.4
9	0.55725555821181	19	19	"Heart"	0.4
10	0.516952380952381	19	19	"Heart"	0.4
11	0.530127814972611	19	19	"Heart"	0.4
12	0.540152380952381	19	19	"Heart"	0.4
13	0.584190476190476	18	19	"Heart"	0.4
14	0.593571428571429	19	19	"Heart"	0.4
15	0.597161830974781	19	19	"Heart"	0.4
16	0.667460317460317	18	19	"Heart"	0.4
17	0.55970884828266	19	19	"Heart"	0.4
18	0.552076923076923	19	19	"Heart"	0.4
19	0.554800828920101	19	19	"Heart"	0.4
20	0.526385624383956	18	19	"Heart"	0.4
21	0.533038461538462	19	19	"Heart"	0.4
22	0.49753582530897	19	19	"Heart"	0.4
23	0.57827818627451	19	19	"Heart"	0.4
24	0.579004329004329	18	19	"Heart"	0.4
25	0.607063680146778	19	19	"Heart"	0.4
26	0.594465058750773	19	19	"Heart"	0.4
27	0.562648115587493	19	19	"Heart"	0.4
28	0.551190476190476	18	19	"Heart"	0.4
29	0.49447619047619	19	19	"Heart"	0.4
30	0.588367315885575	19	19	"Heart"	0.4
1	0.583103553921569	17	20	"Heart"	0.4
2	0.559210526315789	19	20	"Heart"	0.4
3	0.579591216472912	20	20	"Heart"	0.4
4	0.589473684210526	20	20	"Heart"	0.4
5	0.491923076923077	20	20	"Heart"	0.4
6	0.5625	18	20	"Heart"	0.4
7	0.551700208188758	20	20	"Heart"	0.4
8	0.495075757575758	20	20	"Heart"	0.4
9	0.52117673992674	20	20	"Heart"	0.4
10	0.547651515151515	20	20	"Heart"	0.4
11	0.572463768115942	19	20	"Heart"	0.4
12	0.526984126984127	17	20	"Heart"	0.4
13	0.57504873294347	20	20	"Heart"	0.4
14	0.609119782214156	17	20	"Heart"	0.4
15	0.516621129326047	20	20	"Heart"	0.4
16	0.527673725250363	20	20	"Heart"	0.4
17	0.484060851616849	19	20	"Heart"	0.4
18	0.545833333333333	15	20	"Heart"	0.4
19	0.534968000616856	18	20	"Heart"	0.4
20	0.547348484848485	17	20	"Heart"	0.4
21	0.551901336073998	17	20	"Heart"	0.4
22	0.489134564242839	18	20	"Heart"	0.4
23	0.551724137931034	17	20	"Heart"	0.4
24	0.541923076923077	18	20	"Heart"	0.4
25	0.548117789921069	20	20	"Heart"	0.4
26	0.562552766904597	18	20	"Heart"	0.4
27	0.569599574500418	18	20	"Heart"	0.4
28	0.557971014492754	16	20	"Heart"	0.4
29	0.472402721504472	19	20	"Heart"	0.4
30	0.582792207792208	18	20	"Heart"	0.4
1	0.543869601391725	18	21	"Heart"	0.4
2	0.526594519917108	21	21	"Heart"	0.4
3	0.595047619047619	20	21	"Heart"	0.4
4	0.554470436823378	16	21	"Heart"	0.4
5	0.510865435757161	17	21	"Heart"	0.4
6	0.524048324595396	21	21	"Heart"	0.4
7	0.473614375616044	17	21	"Heart"	0.4
8	0.526205936920223	19	21	"Heart"	0.4
9	0.434359681372549	21	21	"Heart"	0.4
10	0.536095848595849	21	21	"Heart"	0.4
11	0.526247619047619	21	21	"Heart"	0.4
12	0.578670657763451	19	21	"Heart"	0.4
13	0.492132934223655	20	21	"Heart"	0.4
14	0.57020757020757	18	21	"Heart"	0.4
15	0.54307992202729	21	21	"Heart"	0.4
16	0.569623161764706	21	21	"Heart"	0.4
17	0.564471563435413	21	21	"Heart"	0.4
18	0.547586520947177	17	21	"Heart"	0.4
19	0.517550794529212	21	21	"Heart"	0.4
20	0.582124491518919	18	21	"Heart"	0.4
21	0.606194690265487	21	21	"Heart"	0.4
22	0.520833333333333	21	21	"Heart"	0.4
23	0.543376865671642	17	21	"Heart"	0.4
24	0.518031040779063	18	21	"Heart"	0.4
25	0.58690781049936	17	21	"Heart"	0.4
26	0.504093567251462	18	21	"Heart"	0.4
27	0.517391304347826	18	21	"Heart"	0.4
28	0.531327736318408	18	21	"Heart"	0.4
29	0.593128109452736	21	21	"Heart"	0.4
30	0.636576971214018	20	21	"Heart"	0.4
1	0.530095238095238	20	22	"Heart"	0.4
2	0.486538461538462	19	22	"Heart"	0.4
3	0.567863805970149	18	22	"Heart"	0.4
4	0.513664925429631	21	22	"Heart"	0.4
5	0.651480463980464	21	22	"Heart"	0.4
6	0.575633528265107	14	22	"Heart"	0.4
7	0.582405935347112	19	22	"Heart"	0.4
8	0.507923269391159	22	22	"Heart"	0.4
9	0.487218502738892	21	22	"Heart"	0.4
10	0.543950959981494	21	22	"Heart"	0.4
11	0.549647314161693	21	22	"Heart"	0.4
12	0.572941888619855	20	22	"Heart"	0.4
13	0.526517741812932	21	22	"Heart"	0.4
14	0.605380305472408	22	22	"Heart"	0.4
15	0.627814972611077	18	22	"Heart"	0.4
16	0.605263157894737	20	22	"Heart"	0.4
17	0.564952380952381	22	22	"Heart"	0.4
18	0.519226358841067	17	22	"Heart"	0.4
19	0.57020757020757	18	22	"Heart"	0.4
20	0.519494612820712	22	22	"Heart"	0.4
21	0.509602358753686	16	22	"Heart"	0.4
22	0.520959443099274	20	22	"Heart"	0.4
23	0.552799756542909	22	22	"Heart"	0.4
24	0.552046783625731	18	22	"Heart"	0.4
25	0.543498168498168	22	22	"Heart"	0.4
26	0.517625231910946	17	22	"Heart"	0.4
27	0.54538554948391	18	22	"Heart"	0.4
28	0.57843137254902	22	22	"Heart"	0.4
29	0.494769230769231	22	22	"Heart"	0.4
30	0.549832623250152	17	22	"Heart"	0.4
1	0.546396500115128	21	23	"Heart"	0.4
2	0.521291884123742	20	23	"Heart"	0.4
3	0.556855636123929	19	23	"Heart"	0.4
4	0.567681126504656	18	23	"Heart"	0.4
5	0.556530658764532	16	23	"Heart"	0.4
6	0.50298249744918	21	23	"Heart"	0.4
7	0.523813164131183	23	23	"Heart"	0.4
8	0.556549721371949	20	23	"Heart"	0.4
9	0.575769230769231	19	23	"Heart"	0.4
10	0.570542279411765	17	23	"Heart"	0.4
11	0.616479001825928	21	23	"Heart"	0.4
12	0.491825926778724	16	23	"Heart"	0.4
13	0.495491293532338	18	23	"Heart"	0.4
14	0.553755522827688	17	23	"Heart"	0.4
15	0.631207306777189	19	23	"Heart"	0.4
16	0.511893656716418	23	23	"Heart"	0.4
17	0.511084779451112	17	23	"Heart"	0.4
18	0.593984668335419	23	23	"Heart"	0.4
19	0.564329475833901	16	23	"Heart"	0.4
20	0.502307692307692	19	23	"Heart"	0.4
21	0.572788958285142	17	23	"Heart"	0.4
22	0.57767521902378	22	23	"Heart"	0.4
23	0.556678921568627	16	23	"Heart"	0.4
24	0.557143949239355	19	23	"Heart"	0.4
25	0.543221393034826	16	23	"Heart"	0.4
26	0.51429584120983	23	23	"Heart"	0.4
27	0.60026283240569	19	23	"Heart"	0.4
28	0.510598834128246	22	23	"Heart"	0.4
29	0.541966790507241	18	23	"Heart"	0.4
30	0.492433414043584	19	23	"Heart"	0.4
1	0.568038461538461	17	24	"Heart"	0.4
2	0.498630553864881	20	24	"Heart"	0.4
3	0.569230769230769	17	24	"Heart"	0.4
4	0.600258339031988	17	24	"Heart"	0.4
5	0.536773607748184	22	24	"Heart"	0.4
6	0.550003855347367	18	24	"Heart"	0.4
7	0.549107142857143	18	24	"Heart"	0.4
8	0.53531746031746	19	24	"Heart"	0.4
9	0.549223980523433	16	24	"Heart"	0.4
10	0.576694139194139	18	24	"Heart"	0.4
11	0.559142246642247	18	24	"Heart"	0.4
12	0.474014958747783	21	24	"Heart"	0.4
13	0.575319537431528	15	24	"Heart"	0.4
14	0.54	17	24	"Heart"	0.4
15	0.57591218305504	19	24	"Heart"	0.4
16	0.52	20	24	"Heart"	0.4
17	0.550724088255364	21	24	"Heart"	0.4
18	0.486162646876933	19	24	"Heart"	0.4
19	0.545879289215686	19	24	"Heart"	0.4
20	0.544837689875858	18	24	"Heart"	0.4
21	0.564832089552239	20	24	"Heart"	0.4
22	0.579337231968811	18	24	"Heart"	0.4
23	0.542429792429792	19	24	"Heart"	0.4
24	0.506816789215686	16	24	"Heart"	0.4
25	0.539130434782609	21	24	"Heart"	0.4
26	0.493560606060606	17	24	"Heart"	0.4
27	0.565487132352941	21	24	"Heart"	0.4
28	0.495032853566959	24	24	"Heart"	0.4
29	0.487375843505952	19	24	"Heart"	0.4
30	0.515769230769231	22	24	"Heart"	0.4
1	0.526172384680328	25	25	"Heart"	0.4
2	0.561142857142857	19	25	"Heart"	0.4
3	0.528743572031622	20	25	"Heart"	0.4
4	0.536538461538462	22	25	"Heart"	0.4
5	0.592990978487162	18	25	"Heart"	0.4
6	0.579503956177724	21	25	"Heart"	0.4
7	0.519226358841067	21	25	"Heart"	0.4
8	0.591428571428571	23	25	"Heart"	0.4
9	0.539855072463768	23	25	"Heart"	0.4
10	0.546396500115128	19	25	"Heart"	0.4
11	0.538105007218296	19	25	"Heart"	0.4
12	0.507619047619048	22	25	"Heart"	0.4
13	0.533462033462033	19	25	"Heart"	0.4
14	0.598041483537667	22	25	"Heart"	0.4
15	0.587914170899992	17	25	"Heart"	0.4
16	0.581746031746032	19	25	"Heart"	0.4
17	0.5178666061019	25	25	"Heart"	0.4
18	0.51672215496368	22	25	"Heart"	0.4
19	0.52840865049221	18	25	"Heart"	0.4
20	0.543385760960413	23	25	"Heart"	0.4
21	0.546632520449507	18	25	"Heart"	0.4
22	0.548380952380952	19	25	"Heart"	0.4
23	0.51304347826087	18	25	"Heart"	0.4
24	0.554499072356215	25	25	"Heart"	0.4
25	0.560915275200989	20	25	"Heart"	0.4
26	0.599818030176662	22	25	"Heart"	0.4
27	0.517036919914618	19	25	"Heart"	0.4
28	0.597812097812098	25	25	"Heart"	0.4
29	0.505638095238095	25	25	"Heart"	0.4
30	0.54702818627451	19	25	"Heart"	0.4
1	0.597206232251132	17	26	"Heart"	0.4
2	0.564100603929363	19	26	"Heart"	0.4
3	0.4921875	19	26	"Heart"	0.4
4	0.506384615384615	21	26	"Heart"	0.4
5	0.555784493284493	21	26	"Heart"	0.4
6	0.52229641568808	15	26	"Heart"	0.4
7	0.618055555555556	18	26	"Heart"	0.4
8	0.518857142857143	20	26	"Heart"	0.4
9	0.543872568017983	20	26	"Heart"	0.4
10	0.60546398046398	21	26	"Heart"	0.4
11	0.547791893526921	20	26	"Heart"	0.4
12	0.536366402921485	20	26	"Heart"	0.4
13	0.540189676616915	20	26	"Heart"	0.4
14	0.555416761299114	20	26	"Heart"	0.4
15	0.533789465637184	19	26	"Heart"	0.4
16	0.53261954102387	24	26	"Heart"	0.4
17	0.602809118121114	22	26	"Heart"	0.4
18	0.569749694749695	20	26	"Heart"	0.4
19	0.56723137973138	19	26	"Heart"	0.4
20	0.523550724637681	19	26	"Heart"	0.4
21	0.549839102111294	21	26	"Heart"	0.4
22	0.545454545454545	26	26	"Heart"	0.4
23	0.519960534304797	23	26	"Heart"	0.4
24	0.541666666666667	18	26	"Heart"	0.4
25	0.537147671568627	17	26	"Heart"	0.4
26	0.57740617433414	19	26	"Heart"	0.4
27	0.549756542909312	17	26	"Heart"	0.4
28	0.540733276490195	19	26	"Heart"	0.4
29	0.508529835468951	16	26	"Heart"	0.4
30	0.524080727773106	23	26	"Heart"	0.4
1	0.604322139303483	19	27	"Heart"	0.4
2	0.568023607748184	24	27	"Heart"	0.4
3	0.529685592185592	20	27	"Heart"	0.4
4	0.560935544430538	21	27	"Heart"	0.4
5	0.499884872208151	23	27	"Heart"	0.4
6	0.578396147083556	19	27	"Heart"	0.4
7	0.58647619047619	20	27	"Heart"	0.4
8	0.623826658322904	19	27	"Heart"	0.4
9	0.547692307692308	20	27	"Heart"	0.4
10	0.498851102941176	16	27	"Heart"	0.4
11	0.574275362318841	19	27	"Heart"	0.4
12	0.557282003710575	19	27	"Heart"	0.4
13	0.539139093137255	22	27	"Heart"	0.4
14	0.515444309190505	17	27	"Heart"	0.4
15	0.557282003710575	23	27	"Heart"	0.4
16	0.492132934223655	19	27	"Heart"	0.4
17	0.604753521126761	21	27	"Heart"	0.4
18	0.592592592592593	17	27	"Heart"	0.4
19	0.556221093335355	17	27	"Heart"	0.4
20	0.616580110068987	17	27	"Heart"	0.4
21	0.577164560886753	19	27	"Heart"	0.4
22	0.524106658398574	19	27	"Heart"	0.4
23	0.539393939393939	16	27	"Heart"	0.4
24	0.524982940329062	17	27	"Heart"	0.4
25	0.540398660986001	17	27	"Heart"	0.4
26	0.56105159182433	19	27	"Heart"	0.4
27	0.539561195627246	16	27	"Heart"	0.4
28	0.59561662502839	22	27	"Heart"	0.4
29	0.590264320595303	20	27	"Heart"	0.4
30	0.522058823529412	21	27	"Heart"	0.4
1	0.573027758868467	15	28	"Heart"	0.4
2	0.553904761904762	16	28	"Heart"	0.4
3	0.528988868274583	19	28	"Heart"	0.4
4	0.552536231884058	23	28	"Heart"	0.4
5	0.628761904761905	19	28	"Heart"	0.4
6	0.516465677179963	25	28	"Heart"	0.4
7	0.549180327868853	19	28	"Heart"	0.4
8	0.576086956521739	20	28	"Heart"	0.4
9	0.585563727348548	21	28	"Heart"	0.4
10	0.563405797101449	18	28	"Heart"	0.4
11	0.592959253879673	20	28	"Heart"	0.4
12	0.599893162393162	23	28	"Heart"	0.4
13	0.598360655737705	17	28	"Heart"	0.4
14	0.5625	21	28	"Heart"	0.4
15	0.617753623188406	16	28	"Heart"	0.4
16	0.610456553755523	20	28	"Heart"	0.4
17	0.534647823113745	16	28	"Heart"	0.4
18	0.531967150203392	19	28	"Heart"	0.4
19	0.55045485819127	23	28	"Heart"	0.4
20	0.537795992714025	16	28	"Heart"	0.4
21	0.532482334169136	19	28	"Heart"	0.4
22	0.62454351795496	27	28	"Heart"	0.4
23	0.544415564559284	18	28	"Heart"	0.4
24	0.549269933491323	22	28	"Heart"	0.4
25	0.588589981447124	17	28	"Heart"	0.4
26	0.608666061705989	18	28	"Heart"	0.4
27	0.531326593137255	16	28	"Heart"	0.4
28	0.583823875676948	19	28	"Heart"	0.4
29	0.599428571428571	21	28	"Heart"	0.4
30	0.525488400488401	18	28	"Heart"	0.4
1	0.57	16	29	"Heart"	0.4
2	0.565399877899878	20	29	"Heart"	0.4
3	0.63554948391014	21	29	"Heart"	0.4
4	0.589615384615385	21	29	"Heart"	0.4
5	0.521798468420654	18	29	"Heart"	0.4
6	0.506101376720901	23	29	"Heart"	0.4
7	0.578666666666667	20	29	"Heart"	0.4
8	0.530569007263923	16	29	"Heart"	0.4
9	0.544415564559284	25	29	"Heart"	0.4
10	0.571537990196078	18	29	"Heart"	0.4
11	0.519094001236858	19	29	"Heart"	0.4
12	0.551853553921569	21	29	"Heart"	0.4
13	0.499498804842316	19	29	"Heart"	0.4
14	0.54532967032967	22	29	"Heart"	0.4
15	0.533461538461538	19	29	"Heart"	0.4
16	0.492033592339691	23	29	"Heart"	0.4
17	0.585550584726474	22	29	"Heart"	0.4
18	0.580843095067336	21	29	"Heart"	0.4
19	0.544601474052124	19	29	"Heart"	0.4
20	0.543825312763835	20	29	"Heart"	0.4
21	0.544411518881544	21	29	"Heart"	0.4
22	0.574906367041198	23	29	"Heart"	0.4
23	0.546675774134791	22	29	"Heart"	0.4
24	0.548927875243665	15	29	"Heart"	0.4
25	0.482333762984305	25	29	"Heart"	0.4
26	0.558104322810205	19	29	"Heart"	0.4
27	0.580569461827284	19	29	"Heart"	0.4
28	0.589253187613843	23	29	"Heart"	0.4
29	0.526565247305252	21	29	"Heart"	0.4
30	0.557411512881278	21	29	"Heart"	0.4
1	0.470857142857143	20	30	"Heart"	0.4
2	0.516813755325624	17	30	"Heart"	0.4
3	0.601907169117647	16	30	"Heart"	0.4
4	0.599390855116046	22	30	"Heart"	0.4
5	0.490666666666667	16	30	"Heart"	0.4
6	0.53419516263553	21	30	"Heart"	0.4
7	0.565017964987386	16	30	"Heart"	0.4
8	0.535927447484691	18	30	"Heart"	0.4
9	0.554825085664196	18	30	"Heart"	0.4
10	0.624165148755313	17	30	"Heart"	0.4
11	0.568037611803379	20	30	"Heart"	0.4
12	0.496239158799601	19	30	"Heart"	0.4
13	0.591228070175439	23	30	"Heart"	0.4
14	0.543791742562234	23	30	"Heart"	0.4
15	0.554837001739657	27	30	"Heart"	0.4
16	0.517018379850238	20	30	"Heart"	0.4
17	0.599266111153582	17	30	"Heart"	0.4
18	0.558754539951574	22	30	"Heart"	0.4
19	0.575633528265107	20	30	"Heart"	0.4
20	0.479433418693982	25	30	"Heart"	0.4
21	0.564952380952381	21	30	"Heart"	0.4
22	0.610285714285714	21	30	"Heart"	0.4
23	0.576694139194139	23	30	"Heart"	0.4
24	0.54933211900425	19	30	"Heart"	0.4
25	0.544658974962719	17	30	"Heart"	0.4
26	0.532105099502488	21	30	"Heart"	0.4
27	0.5016	20	30	"Heart"	0.4
28	0.562768031189084	16	30	"Heart"	0.4
29	0.58552380952381	16	30	"Heart"	0.4
30	0.59847619047619	17	30	"Heart"	0.4
1	0.625686813186813	1	1	"Heart"	0.425
2	0.808535447761194	1	1	"Heart"	0.425
3	0.674533732443012	1	1	"Heart"	0.425
4	0.419615384615385	1	1	"Heart"	0.425
5	0.601978921828797	1	1	"Heart"	0.425
6	0.598829548097047	1	1	"Heart"	0.425
7	0.633651009757204	1	1	"Heart"	0.425
8	0.851086380498145	1	1	"Heart"	0.425
9	0.611858573216521	1	1	"Heart"	0.425
10	0.671169108669109	1	1	"Heart"	0.425
11	0.563428571428571	1	1	"Heart"	0.425
12	0.720619658119658	1	1	"Heart"	0.425
13	0.641559829059829	1	1	"Heart"	0.425
14	0.810115895310461	1	1	"Heart"	0.425
15	0.637667887667888	1	1	"Heart"	0.425
16	0.850814157938996	1	1	"Heart"	0.425
17	0.5	0	1	"Heart"	0.425
18	0.794681508967223	1	1	"Heart"	0.425
19	0.668701190385928	1	1	"Heart"	0.425
20	0.578880407124682	1	1	"Heart"	0.425
21	0.755097382836275	1	1	"Heart"	0.425
22	0.653917910447761	1	1	"Heart"	0.425
23	0.773336361571656	1	1	"Heart"	0.425
24	0.60884070058382	1	1	"Heart"	0.425
25	0.585761991499696	1	1	"Heart"	0.425
26	0.710576122340828	1	1	"Heart"	0.425
27	0.5	0	1	"Heart"	0.425
28	0.671969696969697	1	1	"Heart"	0.425
29	0.685904761904762	1	1	"Heart"	0.425
30	0.5	0	1	"Heart"	0.425
1	0.748697916666667	2	2	"Heart"	0.425
2	0.777314428690575	2	2	"Heart"	0.425
3	0.747961538461538	2	2	"Heart"	0.425
4	0.606081495098039	2	2	"Heart"	0.425
5	0.665201437198991	2	2	"Heart"	0.425
6	0.513314059646987	2	2	"Heart"	0.425
7	0.715571384803922	2	2	"Heart"	0.425
8	0.714190408916098	2	2	"Heart"	0.425
9	0.735909237726098	2	2	"Heart"	0.425
10	0.767080036518564	2	2	"Heart"	0.425
11	0.750556450993937	2	2	"Heart"	0.425
12	0.737617238973723	2	2	"Heart"	0.425
13	0.614039179104478	2	2	"Heart"	0.425
14	0.864190476190476	2	2	"Heart"	0.425
15	0.807630858186245	2	2	"Heart"	0.425
16	0.727366098600122	2	2	"Heart"	0.425
17	0.623132913791796	2	2	"Heart"	0.425
18	0.682923076923077	2	2	"Heart"	0.425
19	0.691865808823529	2	2	"Heart"	0.425
20	0.602556299452222	1	2	"Heart"	0.425
21	0.652631578947368	2	2	"Heart"	0.425
22	0.802837796713329	2	2	"Heart"	0.425
23	0.570830797321972	1	2	"Heart"	0.425
24	0.574675324675325	2	2	"Heart"	0.425
25	0.72696646226058	2	2	"Heart"	0.425
26	0.638515310386749	2	2	"Heart"	0.425
27	0.621037685163865	2	2	"Heart"	0.425
28	0.752642463235294	2	2	"Heart"	0.425
29	0.79916285559259	1	2	"Heart"	0.425
30	0.685092318212902	2	2	"Heart"	0.425
1	0.635030679735437	3	3	"Heart"	0.425
2	0.713178294573643	3	3	"Heart"	0.425
3	0.605449315920398	3	3	"Heart"	0.425
4	0.700966220328667	3	3	"Heart"	0.425
5	0.677318247840379	3	3	"Heart"	0.425
6	0.724315717643491	3	3	"Heart"	0.425
7	0.483334625222851	3	3	"Heart"	0.425
8	0.568154219793564	3	3	"Heart"	0.425
9	0.57494486452426	3	3	"Heart"	0.425
10	0.690857142857143	3	3	"Heart"	0.425
11	0.652018822100789	3	3	"Heart"	0.425
12	0.463904151404151	3	3	"Heart"	0.425
13	0.578362573099415	3	3	"Heart"	0.425
14	0.659844796104687	3	3	"Heart"	0.425
15	0.64976065648507	2	3	"Heart"	0.425
16	0.831167341946334	3	3	"Heart"	0.425
17	0.690854720266485	3	3	"Heart"	0.425
18	0.692857142857143	3	3	"Heart"	0.425
19	0.743330020640624	3	3	"Heart"	0.425
20	0.607818554821062	3	3	"Heart"	0.425
21	0.763282623652626	3	3	"Heart"	0.425
22	0.776829083181542	3	3	"Heart"	0.425
23	0.685730769230769	3	3	"Heart"	0.425
24	0.692898781134075	3	3	"Heart"	0.425
25	0.639515327574344	3	3	"Heart"	0.425
26	0.691444546568627	3	3	"Heart"	0.425
27	0.659605495433264	3	3	"Heart"	0.425
28	0.697287440164121	3	3	"Heart"	0.425
29	0.54952380952381	3	3	"Heart"	0.425
30	0.651742239805234	3	3	"Heart"	0.425
1	0.637653846153846	4	4	"Heart"	0.425
2	0.694727891156463	4	4	"Heart"	0.425
3	0.628624847374847	4	4	"Heart"	0.425
4	0.671384615384615	4	4	"Heart"	0.425
5	0.717833042687088	4	4	"Heart"	0.425
6	0.618984564164649	4	4	"Heart"	0.425
7	0.613664029214851	4	4	"Heart"	0.425
8	0.707840012143291	4	4	"Heart"	0.425
9	0.747461538461539	4	4	"Heart"	0.425
10	0.715392246642247	4	4	"Heart"	0.425
11	0.710286458333333	4	4	"Heart"	0.425
12	0.644615384615385	4	4	"Heart"	0.425
13	0.512557166111154	4	4	"Heart"	0.425
14	0.659534274038091	4	4	"Heart"	0.425
15	0.665378787878788	4	4	"Heart"	0.425
16	0.653790476190476	4	4	"Heart"	0.425
17	0.576350732600733	4	4	"Heart"	0.425
18	0.639846153846154	4	4	"Heart"	0.425
19	0.633994377326951	4	4	"Heart"	0.425
20	0.677747522880266	4	4	"Heart"	0.425
21	0.634089013571916	4	4	"Heart"	0.425
22	0.63551656920078	4	4	"Heart"	0.425
23	0.640924551638837	4	4	"Heart"	0.425
24	0.711255312689739	4	4	"Heart"	0.425
25	0.694070810142239	4	4	"Heart"	0.425
26	0.700940295084474	4	4	"Heart"	0.425
27	0.679625684723068	4	4	"Heart"	0.425
28	0.539748631351685	4	4	"Heart"	0.425
29	0.512560716454159	4	4	"Heart"	0.425
30	0.680001519641365	4	4	"Heart"	0.425
1	0.646799628942486	5	5	"Heart"	0.425
2	0.7082699330493	5	5	"Heart"	0.425
3	0.654557212416312	5	5	"Heart"	0.425
4	0.724795211090107	5	5	"Heart"	0.425
5	0.628739316239316	5	5	"Heart"	0.425
6	0.608680635505411	5	5	"Heart"	0.425
7	0.637680605458298	5	5	"Heart"	0.425
8	0.555530024509804	5	5	"Heart"	0.425
9	0.650970911044593	5	5	"Heart"	0.425
10	0.706329401088929	5	5	"Heart"	0.425
11	0.650368513030925	5	5	"Heart"	0.425
12	0.572787524366472	5	5	"Heart"	0.425
13	0.640642808297242	5	5	"Heart"	0.425
14	0.652228860294118	5	5	"Heart"	0.425
15	0.639016544117647	5	5	"Heart"	0.425
16	0.571439586706762	4	5	"Heart"	0.425
17	0.581291591046582	5	5	"Heart"	0.425
18	0.59444996559896	5	5	"Heart"	0.425
19	0.664700098328417	5	5	"Heart"	0.425
20	0.785523504273504	5	5	"Heart"	0.425
21	0.585799939283546	5	5	"Heart"	0.425
22	0.601980952380952	5	5	"Heart"	0.425
23	0.631375156445557	5	5	"Heart"	0.425
24	0.643449482653682	5	5	"Heart"	0.425
25	0.656901041666667	5	5	"Heart"	0.425
26	0.680577284105131	5	5	"Heart"	0.425
27	0.695550976800977	5	5	"Heart"	0.425
28	0.560992063492064	5	5	"Heart"	0.425
