"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"IMPUTED"	"prop_NAs"
17	0.724517479265173	24	24	"Heart"	"Yes"	0.5
18	0.631980852518806	24	24	"Heart"	"Yes"	0.5
19	0.718012704174229	23	24	"Heart"	"Yes"	0.5
20	0.656533575317604	23	24	"Heart"	"Yes"	0.5
21	0.628246753246753	20	24	"Heart"	"Yes"	0.5
22	0.691510290556901	24	24	"Heart"	"Yes"	0.5
23	0.711417769376182	23	24	"Heart"	"Yes"	0.5
24	0.735012172854534	24	24	"Heart"	"Yes"	0.5
25	0.716106965174129	24	24	"Heart"	"Yes"	0.5
26	0.719009523809524	23	24	"Heart"	"Yes"	0.5
27	0.701536016949153	23	24	"Heart"	"Yes"	0.5
28	0.651167285095857	24	24	"Heart"	"Yes"	0.5
29	0.644751082251082	23	24	"Heart"	"Yes"	0.5
30	0.665971643035863	24	24	"Heart"	"Yes"	0.5
1	0.638832160956055	25	25	"Heart"	"Yes"	0.5
2	0.685261080752884	25	25	"Heart"	"Yes"	0.5
3	0.732015900925006	24	25	"Heart"	"Yes"	0.5
4	0.715384615384615	25	25	"Heart"	"Yes"	0.5
5	0.690285714285714	25	25	"Heart"	"Yes"	0.5
6	0.659600031005348	23	25	"Heart"	"Yes"	0.5
7	0.655637254901961	25	25	"Heart"	"Yes"	0.5
8	0.747390737116765	21	25	"Heart"	"Yes"	0.5
9	0.674073221275616	24	25	"Heart"	"Yes"	0.5
10	0.689741451209341	19	25	"Heart"	"Yes"	0.5
11	0.667612132213902	21	25	"Heart"	"Yes"	0.5
12	0.695539579468151	22	25	"Heart"	"Yes"	0.5
13	0.70853621424224	23	25	"Heart"	"Yes"	0.5
14	0.649320746028091	24	25	"Heart"	"Yes"	0.5
15	0.677924280977716	25	25	"Heart"	"Yes"	0.5
16	0.715603441593675	25	25	"Heart"	"Yes"	0.5
17	0.609898052343275	21	25	"Heart"	"Yes"	0.5
18	0.628977272727273	25	25	"Heart"	"Yes"	0.5
19	0.670115642118077	25	25	"Heart"	"Yes"	0.5
20	0.704825544174136	25	25	"Heart"	"Yes"	0.5
21	0.650462962962963	22	25	"Heart"	"Yes"	0.5
22	0.724879437109653	25	25	"Heart"	"Yes"	0.5
23	0.680112214724392	22	25	"Heart"	"Yes"	0.5
24	0.661537877061014	23	25	"Heart"	"Yes"	0.5
25	0.730073702606185	23	25	"Heart"	"Yes"	0.5
26	0.710704503956178	25	25	"Heart"	"Yes"	0.5
27	0.70457650273224	25	25	"Heart"	"Yes"	0.5
28	0.710228575796957	24	25	"Heart"	"Yes"	0.5
29	0.638230769230769	25	25	"Heart"	"Yes"	0.5
30	0.683861825980392	24	25	"Heart"	"Yes"	0.5
1	0.717338217338217	24	26	"Heart"	"Yes"	0.5
2	0.699453551912568	22	26	"Heart"	"Yes"	0.5
3	0.662702114427861	26	26	"Heart"	"Yes"	0.5
4	0.690012368583797	24	26	"Heart"	"Yes"	0.5
5	0.676439393939394	26	26	"Heart"	"Yes"	0.5
6	0.633386460230723	23	26	"Heart"	"Yes"	0.5
7	0.712759462759463	23	26	"Heart"	"Yes"	0.5
8	0.658339089722926	21	26	"Heart"	"Yes"	0.5
9	0.66680614729154	23	26	"Heart"	"Yes"	0.5
10	0.645292207792208	23	26	"Heart"	"Yes"	0.5
11	0.644484366638636	21	26	"Heart"	"Yes"	0.5
12	0.639846153846154	23	26	"Heart"	"Yes"	0.5
13	0.622319240196078	21	26	"Heart"	"Yes"	0.5
14	0.656036533885947	21	26	"Heart"	"Yes"	0.5
15	0.663428571428571	24	26	"Heart"	"Yes"	0.5
16	0.6084615967852	24	26	"Heart"	"Yes"	0.5
17	0.64835538752363	23	26	"Heart"	"Yes"	0.5
18	0.666705042597283	24	26	"Heart"	"Yes"	0.5
19	0.697904761904762	21	26	"Heart"	"Yes"	0.5
20	0.686437462052216	25	26	"Heart"	"Yes"	0.5
21	0.728017769607843	25	26	"Heart"	"Yes"	0.5
22	0.672179813401187	25	26	"Heart"	"Yes"	0.5
23	0.692591728855721	25	26	"Heart"	"Yes"	0.5
24	0.71771978021978	23	26	"Heart"	"Yes"	0.5
25	0.652466707021792	21	26	"Heart"	"Yes"	0.5
26	0.709557398651267	26	26	"Heart"	"Yes"	0.5
27	0.724657430539783	26	26	"Heart"	"Yes"	0.5
28	0.608827314709668	26	26	"Heart"	"Yes"	0.5
29	0.66943469785575	24	26	"Heart"	"Yes"	0.5
30	0.687095516569201	22	26	"Heart"	"Yes"	0.5
1	0.724692307692308	21	27	"Heart"	"Yes"	0.5
2	0.723936128982249	22	27	"Heart"	"Yes"	0.5
3	0.722542021644025	26	27	"Heart"	"Yes"	0.5
4	0.660207939508507	23	27	"Heart"	"Yes"	0.5
5	0.655325327682286	27	27	"Heart"	"Yes"	0.5
6	0.659188034188034	23	27	"Heart"	"Yes"	0.5
7	0.684015012254902	26	27	"Heart"	"Yes"	0.5
8	0.697764041514041	24	27	"Heart"	"Yes"	0.5
9	0.679227941176471	20	27	"Heart"	"Yes"	0.5
10	0.748070258349086	26	27	"Heart"	"Yes"	0.5
11	0.705561904761905	23	27	"Heart"	"Yes"	0.5
12	0.701388888888889	27	27	"Heart"	"Yes"	0.5
13	0.694185782421077	22	27	"Heart"	"Yes"	0.5
14	0.716985428051002	21	27	"Heart"	"Yes"	0.5
15	0.671477495107632	23	27	"Heart"	"Yes"	0.5
16	0.729244067025552	26	27	"Heart"	"Yes"	0.5
17	0.698395130049806	27	27	"Heart"	"Yes"	0.5
18	0.685358255451713	27	27	"Heart"	"Yes"	0.5
19	0.673311016433354	23	27	"Heart"	"Yes"	0.5
20	0.7290398660986	25	27	"Heart"	"Yes"	0.5
21	0.693895526960784	23	27	"Heart"	"Yes"	0.5
22	0.668106060606061	23	27	"Heart"	"Yes"	0.5
23	0.666666666666667	22	27	"Heart"	"Yes"	0.5
24	0.681736127462523	22	27	"Heart"	"Yes"	0.5
25	0.687039764359352	24	27	"Heart"	"Yes"	0.5
26	0.677924280977716	20	27	"Heart"	"Yes"	0.5
27	0.653801169590643	25	27	"Heart"	"Yes"	0.5
28	0.740576923076923	27	27	"Heart"	"Yes"	0.5
29	0.659413147319736	26	27	"Heart"	"Yes"	0.5
30	0.693730769230769	27	27	"Heart"	"Yes"	0.5
1	0.691	20	28	"Heart"	"Yes"	0.5
2	0.677000529941706	25	28	"Heart"	"Yes"	0.5
3	0.668174087816945	27	28	"Heart"	"Yes"	0.5
4	0.719090909090909	22	28	"Heart"	"Yes"	0.5
5	0.630936176648518	23	28	"Heart"	"Yes"	0.5
6	0.679420533598349	27	28	"Heart"	"Yes"	0.5
7	0.674397614002041	21	28	"Heart"	"Yes"	0.5
8	0.665515388748177	25	28	"Heart"	"Yes"	0.5
9	0.690839694656489	18	28	"Heart"	"Yes"	0.5
10	0.700307692307692	25	28	"Heart"	"Yes"	0.5
11	0.595657814407814	23	28	"Heart"	"Yes"	0.5
12	0.745115384615385	27	28	"Heart"	"Yes"	0.5
13	0.692863805970149	28	28	"Heart"	"Yes"	0.5
14	0.701578627808136	26	28	"Heart"	"Yes"	0.5
15	0.685973748473748	28	28	"Heart"	"Yes"	0.5
16	0.653581530464032	20	28	"Heart"	"Yes"	0.5
17	0.672619047619048	25	28	"Heart"	"Yes"	0.5
18	0.727103174603175	28	28	"Heart"	"Yes"	0.5
19	0.674261700979258	25	28	"Heart"	"Yes"	0.5
20	0.690003128911139	25	28	"Heart"	"Yes"	0.5
21	0.610538766788767	28	28	"Heart"	"Yes"	0.5
22	0.650717338217338	23	28	"Heart"	"Yes"	0.5
23	0.710849499374218	28	28	"Heart"	"Yes"	0.5
24	0.611988705738706	20	28	"Heart"	"Yes"	0.5
25	0.694846082089552	27	28	"Heart"	"Yes"	0.5
26	0.654583333333333	28	28	"Heart"	"Yes"	0.5
27	0.6696	19	28	"Heart"	"Yes"	0.5
28	0.676085079664077	24	28	"Heart"	"Yes"	0.5
29	0.640891369161379	27	28	"Heart"	"Yes"	0.5
30	0.669980952380952	24	28	"Heart"	"Yes"	0.5
1	0.631151400988933	28	29	"Heart"	"Yes"	0.5
2	0.677140255009107	26	29	"Heart"	"Yes"	0.5
3	0.65152088377724	25	29	"Heart"	"Yes"	0.5
4	0.675179912390488	19	29	"Heart"	"Yes"	0.5
5	0.668585463197483	20	29	"Heart"	"Yes"	0.5
6	0.714172155348626	28	29	"Heart"	"Yes"	0.5
7	0.720104379396415	27	29	"Heart"	"Yes"	0.5
8	0.621348143639683	29	29	"Heart"	"Yes"	0.5
9	0.651088929219601	27	29	"Heart"	"Yes"	0.5
10	0.701842350746269	26	29	"Heart"	"Yes"	0.5
11	0.719121995602396	29	29	"Heart"	"Yes"	0.5
12	0.658874354005168	22	29	"Heart"	"Yes"	0.5
13	0.707368585732165	22	29	"Heart"	"Yes"	0.5
14	0.675140801001252	24	29	"Heart"	"Yes"	0.5
15	0.715111825980392	25	29	"Heart"	"Yes"	0.5
16	0.709373097991479	24	29	"Heart"	"Yes"	0.5
17	0.729471916971917	27	29	"Heart"	"Yes"	0.5
18	0.687775677378702	28	29	"Heart"	"Yes"	0.5
19	0.638846622032867	25	29	"Heart"	"Yes"	0.5
20	0.747535982478098	29	29	"Heart"	"Yes"	0.5
21	0.692135625147163	26	29	"Heart"	"Yes"	0.5
22	0.719784007352941	24	29	"Heart"	"Yes"	0.5
23	0.700834879406308	24	29	"Heart"	"Yes"	0.5
24	0.651603609068163	29	29	"Heart"	"Yes"	0.5
25	0.660474637955872	26	29	"Heart"	"Yes"	0.5
26	0.651896766169154	29	29	"Heart"	"Yes"	0.5
27	0.691341756452988	21	29	"Heart"	"Yes"	0.5
28	0.724012434604595	22	29	"Heart"	"Yes"	0.5
29	0.659677544376405	23	29	"Heart"	"Yes"	0.5
30	0.674835488994781	28	29	"Heart"	"Yes"	0.5
1	0.701867816091954	29	30	"Heart"	"Yes"	0.5
2	0.670973167189053	29	30	"Heart"	"Yes"	0.5
3	0.72684863906238	28	30	"Heart"	"Yes"	0.5
4	0.680593503339405	27	30	"Heart"	"Yes"	0.5
5	0.694212980658971	23	30	"Heart"	"Yes"	0.5
6	0.696661269180353	30	30	"Heart"	"Yes"	0.5
7	0.618811130487527	24	30	"Heart"	"Yes"	0.5
8	0.659457167090755	23	30	"Heart"	"Yes"	0.5
9	0.635113636363636	23	30	"Heart"	"Yes"	0.5
10	0.660976375480732	28	30	"Heart"	"Yes"	0.5
11	0.709471766848816	30	30	"Heart"	"Yes"	0.5
12	0.617315219894082	20	30	"Heart"	"Yes"	0.5
13	0.680644914215686	30	30	"Heart"	"Yes"	0.5
14	0.731709168184578	29	30	"Heart"	"Yes"	0.5
15	0.667604990870359	26	30	"Heart"	"Yes"	0.5
16	0.70929074754902	26	30	"Heart"	"Yes"	0.5
17	0.664800995024876	30	30	"Heart"	"Yes"	0.5
18	0.69558177191765	27	30	"Heart"	"Yes"	0.5
19	0.709554091907033	30	30	"Heart"	"Yes"	0.5
20	0.63456424283869	23	30	"Heart"	"Yes"	0.5
21	0.667533063221466	30	30	"Heart"	"Yes"	0.5
22	0.666437728937729	24	30	"Heart"	"Yes"	0.5
23	0.728813559322034	28	30	"Heart"	"Yes"	0.5
24	0.668368504651691	28	30	"Heart"	"Yes"	0.5
25	0.762365262594603	30	30	"Heart"	"Yes"	0.5
26	0.691818181818182	26	30	"Heart"	"Yes"	0.5
27	0.678747815515538	29	30	"Heart"	"Yes"	0.5
28	0.692232478097622	28	30	"Heart"	"Yes"	0.5
29	0.68448098663926	22	30	"Heart"	"Yes"	0.5
30	0.683820707652161	30	30	"Heart"	"Yes"	0.5
1	0.57677699403147	1	1	"Heart"	"Yes"	0.7
2	0.599514747137766	1	1	"Heart"	"Yes"	0.7
3	0.598106060606061	1	1	"Heart"	"Yes"	0.7
4	0.594619666048237	1	1	"Heart"	"Yes"	0.7
5	0.602029914529915	1	1	"Heart"	"Yes"	0.7
6	0.555	1	1	"Heart"	"Yes"	0.7
7	0.566113816189897	1	1	"Heart"	"Yes"	0.7
8	0.607544019429265	1	1	"Heart"	"Yes"	0.7
9	0.536572261877351	1	1	"Heart"	"Yes"	0.7
10	0.598115808823529	1	1	"Heart"	"Yes"	0.7
11	0.58910067317147	1	1	"Heart"	"Yes"	0.7
12	0.608606557377049	1	1	"Heart"	"Yes"	0.7
13	0.570830797321972	1	1	"Heart"	"Yes"	0.7
14	0.5	0	1	"Heart"	"Yes"	0.7
15	0.569076675109371	1	1	"Heart"	"Yes"	0.7
16	0.6	1	1	"Heart"	"Yes"	0.7
17	0.589896214896215	1	1	"Heart"	"Yes"	0.7
18	0.578895313451004	1	1	"Heart"	"Yes"	0.7
19	0.576124042762909	1	1	"Heart"	"Yes"	0.7
20	0.584981740718198	1	1	"Heart"	"Yes"	0.7
21	0.55447619047619	1	1	"Heart"	"Yes"	0.7
22	0.5	0	1	"Heart"	"Yes"	0.7
23	0.616923076923077	1	1	"Heart"	"Yes"	0.7
24	0.548253676470588	1	1	"Heart"	"Yes"	0.7
25	0.610384615384615	1	1	"Heart"	"Yes"	0.7
26	0.592195273631841	1	1	"Heart"	"Yes"	0.7
27	0.581476098191214	1	1	"Heart"	"Yes"	0.7
28	0.598407544836116	1	1	"Heart"	"Yes"	0.7
29	0.579615384615385	1	1	"Heart"	"Yes"	0.7
30	0.594884987893462	1	1	"Heart"	"Yes"	0.7
1	0.630657722260776	2	2	"Heart"	"Yes"	0.7
2	0.603479853479853	2	2	"Heart"	"Yes"	0.7
3	0.6328125	2	2	"Heart"	"Yes"	0.7
4	0.586729242979243	2	2	"Heart"	"Yes"	0.7
5	0.652778904665314	2	2	"Heart"	"Yes"	0.7
6	0.597801278149726	2	2	"Heart"	"Yes"	0.7
7	0.675636419234004	2	2	"Heart"	"Yes"	0.7
8	0.660133444537114	2	2	"Heart"	"Yes"	0.7
9	0.546637826350941	2	2	"Heart"	"Yes"	0.7
10	0.596944948578342	2	2	"Heart"	"Yes"	0.7
11	0.641105713624798	2	2	"Heart"	"Yes"	0.7
12	0.597680097680098	2	2	"Heart"	"Yes"	0.7
13	0.625530110262935	2	2	"Heart"	"Yes"	0.7
14	0.565793504901961	2	2	"Heart"	"Yes"	0.7
15	0.640012231480774	2	2	"Heart"	"Yes"	0.7
16	0.648967551622419	2	2	"Heart"	"Yes"	0.7
17	0.609624646433759	2	2	"Heart"	"Yes"	0.7
18	0.59931374816871	2	2	"Heart"	"Yes"	0.7
19	0.6392	2	2	"Heart"	"Yes"	0.7
20	0.679615027829313	2	2	"Heart"	"Yes"	0.7
21	0.635570885977831	2	2	"Heart"	"Yes"	0.7
22	0.575341924262788	2	2	"Heart"	"Yes"	0.7
23	0.651487553126897	2	2	"Heart"	"Yes"	0.7
24	0.652765012254902	2	2	"Heart"	"Yes"	0.7
25	0.622188963082355	2	2	"Heart"	"Yes"	0.7
26	0.637193951953335	2	2	"Heart"	"Yes"	0.7
27	0.605616605616606	2	2	"Heart"	"Yes"	0.7
28	0.643969023779725	2	2	"Heart"	"Yes"	0.7
29	0.571825121443442	2	2	"Heart"	"Yes"	0.7
30	0.627314814814815	2	2	"Heart"	"Yes"	0.7
1	0.640837061187353	3	3	"Heart"	"Yes"	0.7
2	0.675063948531122	3	3	"Heart"	"Yes"	0.7
3	0.622817095588235	3	3	"Heart"	"Yes"	0.7
4	0.61054189435337	3	3	"Heart"	"Yes"	0.7
5	0.598175153398677	3	3	"Heart"	"Yes"	0.7
6	0.695627245623423	3	3	"Heart"	"Yes"	0.7
7	0.674871951685651	3	3	"Heart"	"Yes"	0.7
8	0.621926229508197	3	3	"Heart"	"Yes"	0.7
9	0.571351267779839	3	3	"Heart"	"Yes"	0.7
10	0.686174724342663	3	3	"Heart"	"Yes"	0.7
11	0.665700371057514	3	3	"Heart"	"Yes"	0.7
12	0.706078980099503	3	3	"Heart"	"Yes"	0.7
13	0.643273305084746	3	3	"Heart"	"Yes"	0.7
14	0.67234058685268	3	3	"Heart"	"Yes"	0.7
15	0.529151119402985	3	3	"Heart"	"Yes"	0.7
16	0.645925925925926	3	3	"Heart"	"Yes"	0.7
17	0.605277777777778	3	3	"Heart"	"Yes"	0.7
18	0.709590643274854	3	3	"Heart"	"Yes"	0.7
19	0.644614079728584	3	3	"Heart"	"Yes"	0.7
20	0.635153846153846	3	3	"Heart"	"Yes"	0.7
21	0.645363504319242	3	3	"Heart"	"Yes"	0.7
22	0.634032368361067	3	3	"Heart"	"Yes"	0.7
23	0.660719720024346	3	3	"Heart"	"Yes"	0.7
24	0.600566789215686	3	3	"Heart"	"Yes"	0.7
25	0.673576923076923	3	3	"Heart"	"Yes"	0.7
26	0.622032866707243	3	3	"Heart"	"Yes"	0.7
27	0.637652589278945	3	3	"Heart"	"Yes"	0.7
28	0.698383084577114	3	3	"Heart"	"Yes"	0.7
29	0.674603174603175	3	3	"Heart"	"Yes"	0.7
30	0.647087067861716	3	3	"Heart"	"Yes"	0.7
1	0.659528743572032	4	4	"Heart"	"Yes"	0.7
2	0.59902191219956	4	4	"Heart"	"Yes"	0.7
3	0.732915893630179	4	4	"Heart"	"Yes"	0.7
4	0.669691470054447	4	4	"Heart"	"Yes"	0.7
5	0.682354721549637	4	4	"Heart"	"Yes"	0.7
6	0.605482303955586	4	4	"Heart"	"Yes"	0.7
7	0.69906556372549	4	4	"Heart"	"Yes"	0.7
8	0.656307692307692	4	4	"Heart"	"Yes"	0.7
9	0.642801616915423	4	4	"Heart"	"Yes"	0.7
10	0.65093537414966	4	4	"Heart"	"Yes"	0.7
11	0.634330672040927	4	4	"Heart"	"Yes"	0.7
12	0.679764093137255	4	4	"Heart"	"Yes"	0.7
13	0.605533809194873	4	4	"Heart"	"Yes"	0.7
14	0.698192307692308	4	4	"Heart"	"Yes"	0.7
15	0.7125	4	4	"Heart"	"Yes"	0.7
16	0.58654367878459	4	4	"Heart"	"Yes"	0.7
17	0.706423076923077	4	4	"Heart"	"Yes"	0.7
18	0.680833333333333	4	4	"Heart"	"Yes"	0.7
19	0.671042675544794	4	4	"Heart"	"Yes"	0.7
20	0.659965581977472	4	4	"Heart"	"Yes"	0.7
21	0.674015151515152	4	4	"Heart"	"Yes"	0.7
22	0.67007506127451	4	4	"Heart"	"Yes"	0.7
23	0.602972567001344	4	4	"Heart"	"Yes"	0.7
24	0.608439201451906	4	4	"Heart"	"Yes"	0.7
25	0.631163036902601	4	4	"Heart"	"Yes"	0.7
26	0.681071211199026	4	4	"Heart"	"Yes"	0.7
27	0.66971916971917	4	4	"Heart"	"Yes"	0.7
28	0.705873413874326	4	4	"Heart"	"Yes"	0.7
29	0.668526871034325	4	4	"Heart"	"Yes"	0.7
30	0.635608149509804	4	4	"Heart"	"Yes"	0.7
1	0.612075994781474	5	5	"Heart"	"Yes"	0.7
2	0.649320746028091	5	5	"Heart"	"Yes"	0.7
3	0.73125	5	5	"Heart"	"Yes"	0.7
4	0.673023897058823	5	5	"Heart"	"Yes"	0.7
5	0.650395272085348	5	5	"Heart"	"Yes"	0.7
6	0.674961538461539	5	5	"Heart"	"Yes"	0.7
7	0.637846342773812	5	5	"Heart"	"Yes"	0.7
8	0.626466802937391	5	5	"Heart"	"Yes"	0.7
9	0.688543599257885	5	5	"Heart"	"Yes"	0.7
10	0.74343503339405	5	5	"Heart"	"Yes"	0.7
11	0.686560259079343	5	5	"Heart"	"Yes"	0.7
12	0.674325980392157	5	5	"Heart"	"Yes"	0.7
13	0.655331945408281	5	5	"Heart"	"Yes"	0.7
14	0.625919117647059	5	5	"Heart"	"Yes"	0.7
15	0.5959890818106	5	5	"Heart"	"Yes"	0.7
16	0.646335678709779	5	5	"Heart"	"Yes"	0.7
17	0.64351606805293	5	5	"Heart"	"Yes"	0.7
18	0.685681818181818	5	5	"Heart"	"Yes"	0.7
19	0.683510434982035	5	5	"Heart"	"Yes"	0.7
20	0.64287358968455	5	5	"Heart"	"Yes"	0.7
21	0.737561904761905	5	5	"Heart"	"Yes"	0.7
22	0.665269230769231	5	5	"Heart"	"Yes"	0.7
23	0.748388808855865	5	5	"Heart"	"Yes"	0.7
24	0.722230716306093	5	5	"Heart"	"Yes"	0.7
25	0.65296464330413	5	5	"Heart"	"Yes"	0.7
26	0.687384044526902	5	5	"Heart"	"Yes"	0.7
27	0.676659853130441	5	5	"Heart"	"Yes"	0.7
28	0.619464272008596	5	5	"Heart"	"Yes"	0.7
29	0.683193404432342	5	5	"Heart"	"Yes"	0.7
30	0.695974576271186	5	5	"Heart"	"Yes"	0.7
1	0.742230983302412	6	6	"Heart"	"Yes"	0.7
2	0.729123926753286	6	6	"Heart"	"Yes"	0.7
3	0.743256591444419	6	6	"Heart"	"Yes"	0.7
4	0.627829510182451	6	6	"Heart"	"Yes"	0.7
5	0.722426893852176	6	6	"Heart"	"Yes"	0.7
6	0.7138357619915	6	6	"Heart"	"Yes"	0.7
7	0.646301763948823	6	6	"Heart"	"Yes"	0.7
8	0.656608187134503	6	6	"Heart"	"Yes"	0.7
9	0.672613495024876	6	6	"Heart"	"Yes"	0.7
10	0.689893092728789	6	6	"Heart"	"Yes"	0.7
11	0.707548596929128	6	6	"Heart"	"Yes"	0.7
12	0.674780952380952	6	6	"Heart"	"Yes"	0.7
13	0.68831069153427	6	6	"Heart"	"Yes"	0.7
14	0.666248765291391	6	6	"Heart"	"Yes"	0.7
15	0.620989709443099	6	6	"Heart"	"Yes"	0.7
16	0.683398874238569	6	6	"Heart"	"Yes"	0.7
17	0.753674095607235	6	6	"Heart"	"Yes"	0.7
18	0.741020793950851	6	6	"Heart"	"Yes"	0.7
19	0.749652133580705	6	6	"Heart"	"Yes"	0.7
20	0.675047619047619	6	6	"Heart"	"Yes"	0.7
21	0.70487619047619	6	6	"Heart"	"Yes"	0.7
22	0.596216544089772	6	6	"Heart"	"Yes"	0.7
23	0.726472471190781	6	6	"Heart"	"Yes"	0.7
24	0.725654290931223	6	6	"Heart"	"Yes"	0.7
25	0.672535758706468	6	6	"Heart"	"Yes"	0.7
26	0.73846972114581	6	6	"Heart"	"Yes"	0.7
27	0.718906623486776	6	6	"Heart"	"Yes"	0.7
28	0.748431001890359	6	6	"Heart"	"Yes"	0.7
29	0.69723726552076	6	6	"Heart"	"Yes"	0.7
30	0.628429124832003	6	6	"Heart"	"Yes"	0.7
1	0.718479532163743	7	7	"Heart"	"Yes"	0.7
2	0.625561904761905	7	7	"Heart"	"Yes"	0.7
3	0.690153846153846	7	7	"Heart"	"Yes"	0.7
4	0.74887241036618	7	7	"Heart"	"Yes"	0.7
5	0.753210242382798	7	7	"Heart"	"Yes"	0.7
6	0.631245735082266	7	7	"Heart"	"Yes"	0.7
7	0.639971539252115	7	7	"Heart"	"Yes"	0.7
8	0.705189575260239	7	7	"Heart"	"Yes"	0.7
9	0.717981340118745	7	7	"Heart"	"Yes"	0.7
10	0.691829004329004	7	7	"Heart"	"Yes"	0.7
11	0.63538496652465	7	7	"Heart"	"Yes"	0.7
12	0.69705115028856	7	7	"Heart"	"Yes"	0.7
13	0.629387973137973	7	7	"Heart"	"Yes"	0.7
14	0.659542857142857	7	7	"Heart"	"Yes"	0.7
15	0.73468137254902	7	7	"Heart"	"Yes"	0.7
16	0.689874387254902	7	7	"Heart"	"Yes"	0.7
17	0.675557081807082	7	7	"Heart"	"Yes"	0.7
18	0.676107145598281	7	7	"Heart"	"Yes"	0.7
19	0.702464925199597	7	7	"Heart"	"Yes"	0.7
20	0.71832066927623	7	7	"Heart"	"Yes"	0.7
21	0.669346153846154	7	7	"Heart"	"Yes"	0.7
22	0.662115384615385	7	7	"Heart"	"Yes"	0.7
23	0.659071632354075	7	7	"Heart"	"Yes"	0.7
24	0.673808981080465	7	7	"Heart"	"Yes"	0.7
25	0.744986007462687	7	7	"Heart"	"Yes"	0.7
26	0.700952380952381	7	7	"Heart"	"Yes"	0.7
27	0.68272803093487	7	7	"Heart"	"Yes"	0.7
28	0.647870811587626	7	7	"Heart"	"Yes"	0.7
29	0.745739500912964	7	7	"Heart"	"Yes"	0.7
30	0.760623781676413	7	7	"Heart"	"Yes"	0.7
1	0.663613172541744	8	8	"Heart"	"Yes"	0.7
2	0.704609739316566	8	8	"Heart"	"Yes"	0.7
3	0.703384615384615	8	8	"Heart"	"Yes"	0.7
4	0.716708880190345	8	8	"Heart"	"Yes"	0.7
5	0.653760723039216	8	8	"Heart"	"Yes"	0.7
6	0.698787878787879	8	8	"Heart"	"Yes"	0.7
7	0.684281218819556	8	8	"Heart"	"Yes"	0.7
8	0.739125449124685	8	8	"Heart"	"Yes"	0.7
9	0.676413255360624	8	8	"Heart"	"Yes"	0.7
10	0.744791666666667	8	8	"Heart"	"Yes"	0.7
11	0.637083933581014	8	8	"Heart"	"Yes"	0.7
12	0.671408743927828	8	8	"Heart"	"Yes"	0.7
13	0.669469696969697	8	8	"Heart"	"Yes"	0.7
14	0.747710622710623	8	8	"Heart"	"Yes"	0.7
15	0.707016583229036	8	8	"Heart"	"Yes"	0.7
16	0.677928268765133	8	8	"Heart"	"Yes"	0.7
17	0.679466666666667	8	8	"Heart"	"Yes"	0.7
18	0.764987462958742	8	8	"Heart"	"Yes"	0.7
19	0.793846153846154	8	8	"Heart"	"Yes"	0.7
20	0.651404151404151	8	8	"Heart"	"Yes"	0.7
21	0.743606234866828	8	8	"Heart"	"Yes"	0.7
22	0.733733615885723	8	8	"Heart"	"Yes"	0.7
23	0.744954630788486	8	8	"Heart"	"Yes"	0.7
24	0.667080951197282	8	8	"Heart"	"Yes"	0.7
25	0.685776156826989	8	8	"Heart"	"Yes"	0.7
26	0.676923076923077	8	8	"Heart"	"Yes"	0.7
27	0.759003715217226	8	8	"Heart"	"Yes"	0.7
28	0.690878248130157	8	8	"Heart"	"Yes"	0.7
29	0.705721335492328	8	8	"Heart"	"Yes"	0.7
30	0.692205625900371	8	8	"Heart"	"Yes"	0.7
1	0.664546899841017	9	9	"Heart"	"Yes"	0.7
2	0.657235621521336	9	9	"Heart"	"Yes"	0.7
3	0.694810606060606	9	9	"Heart"	"Yes"	0.7
4	0.679963528607249	9	9	"Heart"	"Yes"	0.7
5	0.680432645034415	9	9	"Heart"	"Yes"	0.7
6	0.721219831906855	9	9	"Heart"	"Yes"	0.7
7	0.686971428571429	9	9	"Heart"	"Yes"	0.7
8	0.700172090112641	9	9	"Heart"	"Yes"	0.7
9	0.718144517893777	9	9	"Heart"	"Yes"	0.7
10	0.693663036902601	9	9	"Heart"	"Yes"	0.7
11	0.624990444155646	9	9	"Heart"	"Yes"	0.7
12	0.664933873557067	9	9	"Heart"	"Yes"	0.7
13	0.651171637248935	9	9	"Heart"	"Yes"	0.7
14	0.727350030921459	9	9	"Heart"	"Yes"	0.7
15	0.658901515151515	9	9	"Heart"	"Yes"	0.7
16	0.738452380952381	9	9	"Heart"	"Yes"	0.7
17	0.686690892573246	9	9	"Heart"	"Yes"	0.7
18	0.669629967327711	9	9	"Heart"	"Yes"	0.7
19	0.665760869565217	9	9	"Heart"	"Yes"	0.7
20	0.626588021778584	9	9	"Heart"	"Yes"	0.7
21	0.67156862745098	9	9	"Heart"	"Yes"	0.7
22	0.679181286549708	9	9	"Heart"	"Yes"	0.7
23	0.660607704829083	9	9	"Heart"	"Yes"	0.7
24	0.698031556372549	9	9	"Heart"	"Yes"	0.7
25	0.684403600332804	9	9	"Heart"	"Yes"	0.7
26	0.705027372966304	9	9	"Heart"	"Yes"	0.7
27	0.658969872185027	9	9	"Heart"	"Yes"	0.7
28	0.671156650548776	9	9	"Heart"	"Yes"	0.7
29	0.682444852941177	9	9	"Heart"	"Yes"	0.7
30	0.622512437810945	9	9	"Heart"	"Yes"	0.7
1	0.680949468695054	10	10	"Heart"	"Yes"	0.7
2	0.649763431013431	10	10	"Heart"	"Yes"	0.7
