"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"q_noisy_var"	"noise_level"
3	0.978906460598437	12	20	"CO2"	1	10
4	0.971305162214155	9	20	"CO2"	1	10
5	0.982156031308845	13	20	"CO2"	1	10
6	0.975293632631083	10	20	"CO2"	1	10
7	0.971661589931263	11	20	"CO2"	1	10
8	0.97593431091541	9	20	"CO2"	1	10
9	0.973980377747787	10	20	"CO2"	1	10
10	0.98458695121526	10	20	"CO2"	1	10
11	0.971705552247424	8	20	"CO2"	1	10
12	0.985096847042474	9	20	"CO2"	1	10
13	0.97683868158791	8	20	"CO2"	1	10
14	0.979029034974025	9	20	"CO2"	1	10
15	0.984381260594853	11	20	"CO2"	1	10
16	0.975575761422662	9	20	"CO2"	1	10
17	0.982002582130837	9	20	"CO2"	1	10
18	0.981158391191528	9	20	"CO2"	1	10
19	0.976236346928973	10	20	"CO2"	1	10
20	0.984031017706059	11	20	"CO2"	1	10
21	0.984434119986625	8	20	"CO2"	1	10
22	0.980676597672061	10	20	"CO2"	1	10
23	0.988583743713053	10	20	"CO2"	1	10
24	0.986992500991095	9	20	"CO2"	1	10
25	0.971875021754415	9	20	"CO2"	1	10
26	0.979768952032433	10	20	"CO2"	1	10
27	0.985160592845821	9	20	"CO2"	1	10
28	0.984180088004101	10	20	"CO2"	1	10
29	0.979092240269181	10	20	"CO2"	1	10
30	0.980211119585495	10	20	"CO2"	1	10
1	0.976445439533164	10	21	"CO2"	1	10
2	0.978353489979267	8	21	"CO2"	1	10
3	0.978781479330553	9	21	"CO2"	1	10
4	0.9777717502229	12	21	"CO2"	1	10
5	0.968416640879243	10	21	"CO2"	1	10
6	0.975418762822855	11	21	"CO2"	1	10
7	0.978572612121658	10	21	"CO2"	1	10
8	0.992435011846364	9	21	"CO2"	1	10
9	0.978106915483702	10	21	"CO2"	1	10
10	0.984632866627132	9	21	"CO2"	1	10
11	0.975853489979267	9	21	"CO2"	1	10
12	0.976314238396228	10	21	"CO2"	1	10
13	0.980713405592799	10	21	"CO2"	1	10
14	0.983873990699748	11	21	"CO2"	1	10
15	0.97675751061524	8	21	"CO2"	1	10
16	0.978256867221445	9	21	"CO2"	1	10
17	0.975243703180603	11	21	"CO2"	1	10
18	0.980917280917281	12	21	"CO2"	1	10
19	0.976499053229539	12	21	"CO2"	1	10
20	0.984643164405875	9	21	"CO2"	1	10
21	0.976012670212949	9	21	"CO2"	1	10
22	0.984480430650061	8	21	"CO2"	1	10
23	0.971242942760358	11	21	"CO2"	1	10
24	0.979564126299955	9	21	"CO2"	1	10
25	0.98183213027862	8	21	"CO2"	1	10
26	0.982388491002637	9	21	"CO2"	1	10
27	0.970398527303898	9	21	"CO2"	1	10
28	0.978665412499862	8	21	"CO2"	1	10
29	0.976246279184473	10	21	"CO2"	1	10
30	0.97734595669003	10	21	"CO2"	1	10
1	0.98183213027862	11	22	"CO2"	1	10
2	0.977845132617101	10	22	"CO2"	1	10
3	0.988120335368809	11	22	"CO2"	1	10
4	0.982002582130837	8	22	"CO2"	1	10
5	0.981779385108143	8	22	"CO2"	1	10
6	0.982224386137625	10	22	"CO2"	1	10
7	0.980162404975812	11	22	"CO2"	1	10
8	0.976181784826429	11	22	"CO2"	1	10
9	0.979099411035864	10	22	"CO2"	1	10
10	0.985579855284289	9	22	"CO2"	1	10
11	0.985721319972357	9	22	"CO2"	1	10
12	0.981929157931516	9	22	"CO2"	1	10
13	0.973983651816164	10	22	"CO2"	1	10
14	0.980841327303391	9	22	"CO2"	1	10
15	0.983465030262273	11	22	"CO2"	1	10
16	0.980163118362386	10	22	"CO2"	1	10
17	0.984774715005208	10	22	"CO2"	1	10
18	0.97599375872095	10	22	"CO2"	1	10
19	0.985305535257581	11	22	"CO2"	1	10
20	0.988839685996084	10	22	"CO2"	1	10
21	0.978189057609011	11	22	"CO2"	1	10
22	0.977841113710026	9	22	"CO2"	1	10
23	0.977348119380645	8	22	"CO2"	1	10
24	0.970345111879312	8	22	"CO2"	1	10
25	0.981596580364028	13	22	"CO2"	1	10
26	0.97485738887095	8	22	"CO2"	1	10
27	0.977581142427111	12	22	"CO2"	1	10
28	0.977537963257938	9	22	"CO2"	1	10
29	0.980042572962927	11	22	"CO2"	1	10
30	0.980170242334752	11	22	"CO2"	1	10
1	0.974391487965301	9	23	"CO2"	1	10
2	0.975535815731033	9	23	"CO2"	1	10
3	0.983584239130435	10	23	"CO2"	1	10
4	0.97418140517086	9	23	"CO2"	1	10
5	0.980716658919933	10	23	"CO2"	1	10
6	0.983437927455442	10	23	"CO2"	1	10
7	0.975929632078337	11	23	"CO2"	1	10
8	0.989825859129259	8	23	"CO2"	1	10
9	0.972316862474084	14	23	"CO2"	1	10
10	0.975594226778749	9	23	"CO2"	1	10
11	0.978367839028852	9	23	"CO2"	1	10
12	0.983228072326915	9	23	"CO2"	1	10
13	0.973743906516727	9	23	"CO2"	1	10
14	0.975223543025458	9	23	"CO2"	1	10
15	0.986825866306348	9	23	"CO2"	1	10
16	0.976660923968098	12	23	"CO2"	1	10
17	0.986080198033928	10	23	"CO2"	1	10
18	0.97619172158873	8	23	"CO2"	1	10
19	0.977282608695652	9	23	"CO2"	1	10
20	0.97806868567338	9	23	"CO2"	1	10
21	0.979714441420653	8	23	"CO2"	1	10
22	0.978328951083827	8	23	"CO2"	1	10
23	0.979001873915897	9	23	"CO2"	1	10
24	0.981973083437661	9	23	"CO2"	1	10
25	0.980972112925438	10	23	"CO2"	1	10
26	0.97433162511943	9	23	"CO2"	1	10
27	0.984513395297977	12	23	"CO2"	1	10
28	0.978805547367589	10	23	"CO2"	1	10
29	0.980308661640296	9	23	"CO2"	1	10
30	0.97458363658204	9	23	"CO2"	1	10
1	0.984163438479985	10	24	"CO2"	1	10
2	0.977898557991216	10	24	"CO2"	1	10
3	0.983248976301559	9	24	"CO2"	1	10
4	0.983789878100484	11	24	"CO2"	1	10
5	0.9737989098247	12	24	"CO2"	1	10
6	0.976835079530885	8	24	"CO2"	1	10
7	0.977985155358996	11	24	"CO2"	1	10
8	0.97930591485842	10	24	"CO2"	1	10
9	0.972209316649948	11	24	"CO2"	1	10
10	0.97458363658204	10	24	"CO2"	1	10
11	0.975218576333581	10	24	"CO2"	1	10
12	0.976170270667053	8	24	"CO2"	1	10
13	0.981911231884058	11	24	"CO2"	1	10
14	0.981220665523735	8	24	"CO2"	1	10
15	0.990240969307131	10	24	"CO2"	1	10
16	0.986774015626317	12	24	"CO2"	1	10
17	0.987046777473876	11	24	"CO2"	1	10
18	0.979571323910441	11	24	"CO2"	1	10
19	0.97885229433502	8	24	"CO2"	1	10
20	0.983360687016456	10	24	"CO2"	1	10
21	0.975933047591425	10	24	"CO2"	1	10
22	0.985592916961974	9	24	"CO2"	1	10
23	0.980525113691045	10	24	"CO2"	1	10
24	0.969852615959708	8	24	"CO2"	1	10
25	0.980946842243731	10	24	"CO2"	1	10
26	0.98210647077961	8	24	"CO2"	1	10
27	0.9781462496077	9	24	"CO2"	1	10
28	0.981406896796774	9	24	"CO2"	1	10
29	0.976921779830765	12	24	"CO2"	1	10
30	0.978604075965113	10	24	"CO2"	1	10
1	0.984794022964761	9	25	"CO2"	1	10
2	0.988322287677958	14	25	"CO2"	1	10
3	0.977819729114228	11	25	"CO2"	1	10
4	0.975915868019449	8	25	"CO2"	1	10
5	0.969036306357486	9	25	"CO2"	1	10
6	0.982410000509191	10	25	"CO2"	1	10
7	0.988530356987753	8	25	"CO2"	1	10
8	0.986823895333076	11	25	"CO2"	1	10
9	0.977734725361461	8	25	"CO2"	1	10
10	0.985221011325051	12	25	"CO2"	1	10
11	0.974825603869874	9	25	"CO2"	1	10
12	0.985231884057971	10	25	"CO2"	1	10
13	0.984947435489009	11	25	"CO2"	1	10
14	0.97580080658056	10	25	"CO2"	1	10
15	0.983321128430449	10	25	"CO2"	1	10
16	0.984675466326512	9	25	"CO2"	1	10
17	0.977266499780116	11	25	"CO2"	1	10
18	0.985554493646243	10	25	"CO2"	1	10
19	0.983711537212459	10	25	"CO2"	1	10
20	0.971882552824906	8	25	"CO2"	1	10
21	0.985615828496087	10	25	"CO2"	1	10
22	0.973871409028728	8	25	"CO2"	1	10
23	0.968762650693344	10	25	"CO2"	1	10
24	0.9751488922281	10	25	"CO2"	1	10
25	0.983124935099347	9	25	"CO2"	1	10
26	0.973818110753815	14	25	"CO2"	1	10
27	0.978712623822138	12	25	"CO2"	1	10
28	0.973087250975966	10	25	"CO2"	1	10
29	0.97872336715835	13	25	"CO2"	1	10
30	0.983312980071502	8	25	"CO2"	1	10
1	0.985289901242434	9	26	"CO2"	1	10
2	0.983641891769971	7	26	"CO2"	1	10
3	0.973455220407098	12	26	"CO2"	1	10
4	0.977032539884385	11	26	"CO2"	1	10
5	0.973809742985492	8	26	"CO2"	1	10
6	0.977229598302937	11	26	"CO2"	1	10
7	0.969549030499072	8	26	"CO2"	1	10
8	0.977441505143284	11	26	"CO2"	1	10
9	0.97513169692894	10	26	"CO2"	1	10
10	0.984526322052704	12	26	"CO2"	1	10
11	0.975967887027513	10	26	"CO2"	1	10
12	0.977283346887529	8	26	"CO2"	1	10
13	0.983805579295685	9	26	"CO2"	1	10
14	0.982545278943214	10	26	"CO2"	1	10
15	0.990154918381306	11	26	"CO2"	1	10
16	0.970784077832409	9	26	"CO2"	1	10
17	0.980057274607038	10	26	"CO2"	1	10
18	0.978407143995538	10	26	"CO2"	1	10
19	0.979345407484987	10	26	"CO2"	1	10
20	0.978233900030678	10	26	"CO2"	1	10
21	0.986115826528242	9	26	"CO2"	1	10
22	0.976267636047077	8	26	"CO2"	1	10
23	0.981615267226778	9	26	"CO2"	1	10
24	0.981998668612011	10	26	"CO2"	1	10
25	0.976222191189266	8	26	"CO2"	1	10
26	0.979269075989356	10	26	"CO2"	1	10
27	0.987139717313225	11	26	"CO2"	1	10
28	0.976361214645099	10	26	"CO2"	1	10
29	0.985526684900764	10	26	"CO2"	1	10
30	0.988206486608021	10	26	"CO2"	1	10
1	0.984421928116439	10	27	"CO2"	1	10
2	0.984866370075045	12	27	"CO2"	1	10
3	0.981603555259846	9	27	"CO2"	1	10
4	0.987424727051802	10	27	"CO2"	1	10
5	0.978050188832361	9	27	"CO2"	1	10
6	0.983966549988829	10	27	"CO2"	1	10
7	0.97657941017316	13	27	"CO2"	1	10
8	0.981567106040015	11	27	"CO2"	1	10
9	0.979730855206831	10	27	"CO2"	1	10
10	0.99022735990515	10	27	"CO2"	1	10
11	0.985681339723042	12	27	"CO2"	1	10
12	0.984423070865315	10	27	"CO2"	1	10
13	0.978648388078888	8	27	"CO2"	1	10
14	0.976970381308087	8	27	"CO2"	1	10
15	0.979439275899453	9	27	"CO2"	1	10
16	0.977032145782146	12	27	"CO2"	1	10
17	0.976520585817829	15	27	"CO2"	1	10
18	0.974055684341694	10	27	"CO2"	1	10
19	0.983188339111701	9	27	"CO2"	1	10
20	0.978485659986178	13	27	"CO2"	1	10
21	0.977624139752853	9	27	"CO2"	1	10
22	0.974287459824156	10	27	"CO2"	1	10
23	0.980251020387664	10	27	"CO2"	1	10
24	0.983031303225533	8	27	"CO2"	1	10
25	0.981505316743235	10	27	"CO2"	1	10
26	0.979373150596875	9	27	"CO2"	1	10
27	0.976934383904422	7	27	"CO2"	1	10
28	0.980262398017577	14	27	"CO2"	1	10
29	0.984793408351704	9	27	"CO2"	1	10
30	0.98739042008556	13	27	"CO2"	1	10
1	0.975614604038079	8	28	"CO2"	1	10
2	0.970141297574926	9	28	"CO2"	1	10
3	0.982218252974213	8	28	"CO2"	1	10
4	0.978619495061279	12	28	"CO2"	1	10
5	0.98816812750462	9	28	"CO2"	1	10
6	0.976790051070549	10	28	"CO2"	1	10
7	0.973571557971014	10	28	"CO2"	1	10
8	0.987978645066274	9	28	"CO2"	1	10
9	0.97639420139719	10	28	"CO2"	1	10
10	0.976207234514363	7	28	"CO2"	1	10
11	0.981159275202723	10	28	"CO2"	1	10
12	0.983339949692251	7	28	"CO2"	1	10
13	0.975706455481658	8	28	"CO2"	1	10
14	0.986370160466086	11	28	"CO2"	1	10
15	0.978289621161175	11	28	"CO2"	1	10
16	0.983186251089064	12	28	"CO2"	1	10
17	0.976891011302198	8	28	"CO2"	1	10
18	0.981268321282001	10	28	"CO2"	1	10
19	0.978231240558752	9	28	"CO2"	1	10
20	0.975369065151834	10	28	"CO2"	1	10
21	0.986500997085443	13	28	"CO2"	1	10
22	0.983154797505126	10	28	"CO2"	1	10
23	0.971098417631803	15	28	"CO2"	1	10
24	0.98645712345657	13	28	"CO2"	1	10
25	0.979313518170426	7	28	"CO2"	1	10
26	0.980997552694241	9	28	"CO2"	1	10
27	0.972967080691392	10	28	"CO2"	1	10
28	0.982031923692871	10	28	"CO2"	1	10
29	0.986299132549146	10	28	"CO2"	1	10
30	0.984275315477361	9	28	"CO2"	1	10
1	0.978910449959496	11	29	"CO2"	1	10
2	0.983121186618978	9	29	"CO2"	1	10
3	0.989657099925949	8	29	"CO2"	1	10
4	0.982577955354816	8	29	"CO2"	1	10
5	0.983812258564734	9	29	"CO2"	1	10
6	0.975528097073925	14	29	"CO2"	1	10
7	0.981777167868547	9	29	"CO2"	1	10
8	0.977913484674129	10	29	"CO2"	1	10
9	0.986848656988569	8	29	"CO2"	1	10
10	0.979172418675445	10	29	"CO2"	1	10
11	0.980059063667159	8	29	"CO2"	1	10
12	0.985329894810789	12	29	"CO2"	1	10
13	0.975782759249134	8	29	"CO2"	1	10
14	0.976490963908036	10	29	"CO2"	1	10
15	0.978489391038187	7	29	"CO2"	1	10
16	0.973831202487906	12	29	"CO2"	1	10
17	0.97175794747754	10	29	"CO2"	1	10
18	0.984527056371059	9	29	"CO2"	1	10
19	0.9815234555435	10	29	"CO2"	1	10
20	0.98030789076158	11	29	"CO2"	1	10
21	0.990585559245104	9	29	"CO2"	1	10
22	0.983953672760146	9	29	"CO2"	1	10
23	0.976728303722023	12	29	"CO2"	1	10
24	0.980003853897659	10	29	"CO2"	1	10
25	0.974151732686051	11	29	"CO2"	1	10
26	0.982294313074067	7	29	"CO2"	1	10
27	0.973424984855624	9	29	"CO2"	1	10
28	0.975103146414092	9	29	"CO2"	1	10
29	0.980496567274685	11	29	"CO2"	1	10
30	0.979144445409537	11	29	"CO2"	1	10
1	0.985408542895303	10	30	"CO2"	1	10
2	0.978676988036594	12	30	"CO2"	1	10
3	0.978366885545103	8	30	"CO2"	1	10
4	0.971804416494682	12	30	"CO2"	1	10
5	0.969731341579991	9	30	"CO2"	1	10
6	0.978749507713909	11	30	"CO2"	1	10
7	0.977976310119507	9	30	"CO2"	1	10
8	0.981614808271169	8	30	"CO2"	1	10
9	0.986400836266819	8	30	"CO2"	1	10
10	0.978786577140747	9	30	"CO2"	1	10
11	0.982578571143325	12	30	"CO2"	1	10
12	0.974789857996778	15	30	"CO2"	1	10
13	0.981370053427979	9	30	"CO2"	1	10
14	0.98013647026592	12	30	"CO2"	1	10
15	0.983961679491814	13	30	"CO2"	1	10
16	0.973528502512707	10	30	"CO2"	1	10
17	0.982350045647168	9	30	"CO2"	1	10
18	0.982978307602111	10	30	"CO2"	1	10
19	0.981108946982828	8	30	"CO2"	1	10
20	0.976723377768556	10	30	"CO2"	1	10
21	0.982596177711591	10	30	"CO2"	1	10
22	0.984778335177407	9	30	"CO2"	1	10
23	0.970576217154474	9	30	"CO2"	1	10
24	0.975806951402159	8	30	"CO2"	1	10
25	0.977320593825448	9	30	"CO2"	1	10
26	0.984619006164834	8	30	"CO2"	1	10
27	0.988537023048306	9	30	"CO2"	1	10
28	0.975247245515737	9	30	"CO2"	1	10
29	0.985216711543473	9	30	"CO2"	1	10
30	0.968678618516806	9	30	"CO2"	1	10
1	0.980950155926793	1	1	"CO2"	1	30
2	0.969687585312585	1	1	"CO2"	1	30
3	0.972576430350649	1	1	"CO2"	1	30
4	0.977529582360169	1	1	"CO2"	1	30
5	0.977396753257932	1	1	"CO2"	1	30
6	0.977490129934608	1	1	"CO2"	1	30
7	0.978980256974959	1	1	"CO2"	1	30
8	0.976146848285186	1	1	"CO2"	1	30
9	0.969087053157318	1	1	"CO2"	1	30
10	0.975611738021382	1	1	"CO2"	1	30
11	0.973876809749308	1	1	"CO2"	1	30
12	0.964596561898839	1	1	"CO2"	1	30
13	0.979525340339485	1	1	"CO2"	1	30
14	0.971946643317906	1	1	"CO2"	1	30
15	0.983639841081088	1	1	"CO2"	1	30
16	0.973595360914451	1	1	"CO2"	1	30
17	0.975935898549466	1	1	"CO2"	1	30
18	0.982558282510329	1	1	"CO2"	1	30
19	0.975231134432784	1	1	"CO2"	1	30
20	0.973431344374884	1	1	"CO2"	1	30
21	0.97803807524462	1	1	"CO2"	1	30
22	0.970408476658477	1	1	"CO2"	1	30
23	0.977011137439941	1	1	"CO2"	1	30
24	0.975512886139459	1	1	"CO2"	1	30
25	0.97899045590293	1	1	"CO2"	1	30
26	0.975545137673851	1	1	"CO2"	1	30
27	0.974421483155742	1	1	"CO2"	1	30
28	0.973898235622478	1	1	"CO2"	1	30
29	0.975816034048467	1	1	"CO2"	1	30
30	0.980031278541228	1	1	"CO2"	1	30
1	0.976681116421198	2	2	"CO2"	1	30
2	0.982967391304348	2	2	"CO2"	1	30
3	0.985709839721977	2	2	"CO2"	1	30
4	0.98241639885347	2	2	"CO2"	1	30
5	0.984062226559871	2	2	"CO2"	1	30
6	0.986093493712411	2	2	"CO2"	1	30
7	0.982548814685279	2	2	"CO2"	1	30
8	0.981741263132882	2	2	"CO2"	1	30
9	0.989280620274866	2	2	"CO2"	1	30
10	0.977141413594616	2	2	"CO2"	1	30
11	0.983600818148267	2	2	"CO2"	1	30
12	0.986750226879677	2	2	"CO2"	1	30
13	0.989194399350649	2	2	"CO2"	1	30
14	0.984535645785468	2	2	"CO2"	1	30
15	0.989379817680248	2	2	"CO2"	1	30
16	0.97737311479082	2	2	"CO2"	1	30
17	0.985868358036034	2	2	"CO2"	1	30
18	0.985296707957985	2	2	"CO2"	1	30
19	0.981909655872885	2	2	"CO2"	1	30
20	0.981649757549081	2	2	"CO2"	1	30
21	0.985854121384072	2	2	"CO2"	1	30
22	0.983348821447661	2	2	"CO2"	1	30
23	0.981773503360674	2	2	"CO2"	1	30
24	0.990348556919107	2	2	"CO2"	1	30
25	0.990507120776227	2	2	"CO2"	1	30
26	0.983906468625552	2	2	"CO2"	1	30
27	0.980349488778765	2	2	"CO2"	1	30
28	0.978951874217542	2	2	"CO2"	1	30
29	0.98303343076361	2	2	"CO2"	1	30
30	0.988842975206612	2	2	"CO2"	1	30
1	0.9746588243352	2	3	"CO2"	1	30
2	0.9834831365905	2	3	"CO2"	1	30
3	0.987193569759738	3	3	"CO2"	1	30
4	0.980719348542375	2	3	"CO2"	1	30
5	0.988887198613442	2	3	"CO2"	1	30
6	0.983551670004872	2	3	"CO2"	1	30
7	0.985452235862633	2	3	"CO2"	1	30
8	0.985667205571446	2	3	"CO2"	1	30
9	0.980633097720694	2	3	"CO2"	1	30
10	0.986175716020734	2	3	"CO2"	1	30
11	0.985532050151395	2	3	"CO2"	1	30
12	0.981516287418827	2	3	"CO2"	1	30
13	0.982675598168044	2	3	"CO2"	1	30
14	0.984603670629788	3	3	"CO2"	1	30
15	0.987807131309183	3	3	"CO2"	1	30
16	0.982665432393693	2	3	"CO2"	1	30
17	0.989115091465989	2	3	"CO2"	1	30
18	0.982238653711709	3	3	"CO2"	1	30
19	0.980670782068808	2	3	"CO2"	1	30
20	0.981484067561132	2	3	"CO2"	1	30
21	0.98120900686877	2	3	"CO2"	1	30
22	0.981239609895926	2	3	"CO2"	1	30
23	0.985958508148825	2	3	"CO2"	1	30
24	0.984399445593624	3	3	"CO2"	1	30
25	0.981240204118826	3	3	"CO2"	1	30
26	0.988151219236449	2	3	"CO2"	1	30
27	0.992307638758362	2	3	"CO2"	1	30
28	0.96952305924029	3	3	"CO2"	1	30
29	0.986402938236764	2	3	"CO2"	1	30
30	0.980138756150225	2	3	"CO2"	1	30
1	0.971095820878687	4	4	"CO2"	1	30
2	0.978412503412503	4	4	"CO2"	1	30
3	0.974556841741534	4	4	"CO2"	1	30
4	0.97904862014883	4	4	"CO2"	1	30
5	0.982211948739459	4	4	"CO2"	1	30
6	0.965357844168595	4	4	"CO2"	1	30
7	0.983524603475342	4	4	"CO2"	1	30
8	0.973763981826276	4	4	"CO2"	1	30
9	0.98859364647627	4	4	"CO2"	1	30
10	0.984969904000745	4	4	"CO2"	1	30
11	0.980458773844683	4	4	"CO2"	1	30
12	0.978457560658208	4	4	"CO2"	1	30
13	0.975896237949508	4	4	"CO2"	1	30
14	0.984790059982862	4	4	"CO2"	1	30
15	0.987307015829588	4	4	"CO2"	1	30
16	0.967257485824882	4	4	"CO2"	1	30
17	0.972036437732231	4	4	"CO2"	1	30
18	0.976782383143532	4	4	"CO2"	1	30
19	0.977240690090469	4	4	"CO2"	1	30
20	0.984497510344344	4	4	"CO2"	1	30
21	0.976770607139755	4	4	"CO2"	1	30
22	0.97913672511258	4	4	"CO2"	1	30
23	0.973642109387351	4	4	"CO2"	1	30
24	0.988754491573741	4	4	"CO2"	1	30
25	0.982023665888135	4	4	"CO2"	1	30
26	0.980426671802993	4	4	"CO2"	1	30
27	0.975966896919945	4	4	"CO2"	1	30
28	0.983339580779479	4	4	"CO2"	1	30
29	0.983215272978576	4	4	"CO2"	1	30
30	0.97181791844982	4	4	"CO2"	1	30
1	0.988590128488886	5	5	"CO2"	1	30
2	0.974626351396412	5	5	"CO2"	1	30
3	0.979520680848635	5	5	"CO2"	1	30
4	0.983661183187249	5	5	"CO2"	1	30
5	0.981725897576089	5	5	"CO2"	1	30
6	0.98109624438073	5	5	"CO2"	1	30
7	0.974223628427626	5	5	"CO2"	1	30
8	0.986921901465498	5	5	"CO2"	1	30
9	0.97759374801269	5	5	"CO2"	1	30
10	0.976009714376221	5	5	"CO2"	1	30
11	0.976366655252607	5	5	"CO2"	1	30
12	0.990028284620931	5	5	"CO2"	1	30
13	0.981382912060958	5	5	"CO2"	1	30
14	0.981315512538252	5	5	"CO2"	1	30
15	0.982993408780003	5	5	"CO2"	1	30
16	0.988004487051601	5	5	"CO2"	1	30
17	0.978347217641405	5	5	"CO2"	1	30
18	0.98209300470607	5	5	"CO2"	1	30
19	0.980749546878135	5	5	"CO2"	1	30
20	0.982088600439505	5	5	"CO2"	1	30
21	0.971913432506076	5	5	"CO2"	1	30
22	0.963785598806119	5	5	"CO2"	1	30
23	0.970841227737779	5	5	"CO2"	1	30
24	0.979306247730948	5	5	"CO2"	1	30
25	0.977745869077494	5	5	"CO2"	1	30
26	0.981126689806357	5	5	"CO2"	1	30
27	0.980937201424477	5	5	"CO2"	1	30
28	0.983131918263355	5	5	"CO2"	1	30
29	0.988569746376812	5	5	"CO2"	1	30
30	0.98314968854916	5	5	"CO2"	1	30
1	0.983517608517608	6	6	"CO2"	1	30
2	0.990496738069554	6	6	"CO2"	1	30
3	0.981960810393046	6	6	"CO2"	1	30
4	0.984704509319712	6	6	"CO2"	1	30
5	0.984885620915033	6	6	"CO2"	1	30
6	0.986559305491344	6	6	"CO2"	1	30
7	0.986163949275362	6	6	"CO2"	1	30
8	0.980582499891181	6	6	"CO2"	1	30
9	0.985202677477013	6	6	"CO2"	1	30
10	0.988379980639189	6	6	"CO2"	1	30
11	0.981188955176601	6	6	"CO2"	1	30
12	0.984591742817698	6	6	"CO2"	1	30
13	0.98119431719176	6	6	"CO2"	1	30
14	0.987810166011823	6	6	"CO2"	1	30
15	0.985051023016969	6	6	"CO2"	1	30
16	0.976338395459426	6	6	"CO2"	1	30
17	0.977664759263667	6	6	"CO2"	1	30
18	0.986462560572593	6	6	"CO2"	1	30
19	0.977954765869458	6	6	"CO2"	1	30
20	0.982842397001084	6	6	"CO2"	1	30
21	0.979600382866714	6	6	"CO2"	1	30
22	0.979131424513919	6	6	"CO2"	1	30
23	0.989093453700127	6	6	"CO2"	1	30
24	0.979311506565308	6	6	"CO2"	1	30
25	0.980263512149155	6	6	"CO2"	1	30
26	0.977363982966422	6	6	"CO2"	1	30
27	0.988759801579495	6	6	"CO2"	1	30
28	0.983031097516568	6	6	"CO2"	1	30
29	0.974138269928346	6	6	"CO2"	1	30
30	0.984243957154928	6	6	"CO2"	1	30
1	0.976883649865866	7	7	"CO2"	1	30
2	0.976875197403531	7	7	"CO2"	1	30
3	0.985454204204204	7	7	"CO2"	1	30
4	0.984608844417311	7	7	"CO2"	1	30
5	0.984797703663204	7	7	"CO2"	1	30
6	0.992430124223602	7	7	"CO2"	1	30
7	0.982810988251555	7	7	"CO2"	1	30
8	0.97904788512812	7	7	"CO2"	1	30
9	0.979328760578761	7	7	"CO2"	1	30
10	0.978862381917392	7	7	"CO2"	1	30
11	0.981743981630969	7	7	"CO2"	1	30
12	0.980106013946409	7	7	"CO2"	1	30
13	0.985563629127986	7	7	"CO2"	1	30
14	0.983083910207675	7	7	"CO2"	1	30
15	0.979637321817417	7	7	"CO2"	1	30
16	0.981286293141577	7	7	"CO2"	1	30
17	0.983125569527975	7	7	"CO2"	1	30
18	0.984874837884414	7	7	"CO2"	1	30
19	0.979694565090605	7	7	"CO2"	1	30
20	0.980657009297786	7	7	"CO2"	1	30
21	0.982369109562866	7	7	"CO2"	1	30
22	0.987682273866484	7	7	"CO2"	1	30
23	0.977154981957434	7	7	"CO2"	1	30
24	0.985608923379294	7	7	"CO2"	1	30
25	0.981539729293779	7	7	"CO2"	1	30
26	0.985940501982586	7	7	"CO2"	1	30
27	0.97581324554883	7	7	"CO2"	1	30
28	0.982580028269726	7	7	"CO2"	1	30
29	0.980997492779841	7	7	"CO2"	1	30
30	0.978214248352338	7	7	"CO2"	1	30
1	0.979533362068356	8	8	"CO2"	1	30
2	0.973087281642869	8	8	"CO2"	1	30
3	0.987436881969283	8	8	"CO2"	1	30
4	0.974302704481102	8	8	"CO2"	1	30
5	0.980203375554999	8	8	"CO2"	1	30
6	0.97906029262449	8	8	"CO2"	1	30
7	0.985941005742986	8	8	"CO2"	1	30
8	0.982695387431146	8	8	"CO2"	1	30
9	0.977482606625059	8	8	"CO2"	1	30
10	0.982875777470629	8	8	"CO2"	1	30
11	0.980631406896797	8	8	"CO2"	1	30
12	0.976188142355628	8	8	"CO2"	1	30
13	0.970475038879139	8	8	"CO2"	1	30
14	0.985021579080985	8	8	"CO2"	1	30
15	0.98626097458669	8	8	"CO2"	1	30
16	0.978823588388423	8	8	"CO2"	1	30
17	0.981023656146809	8	8	"CO2"	1	30
18	0.986848980720154	8	8	"CO2"	1	30
19	0.981270779045736	8	8	"CO2"	1	30
20	0.985420582336697	8	8	"CO2"	1	30
21	0.97414758082333	8	8	"CO2"	1	30
22	0.979194164334864	8	8	"CO2"	1	30
23	0.983884017516713	8	8	"CO2"	1	30
24	0.980647447770615	8	8	"CO2"	1	30
25	0.98218180464087	8	8	"CO2"	1	30
26	0.981108946982828	8	8	"CO2"	1	30
27	0.98007147128437	8	8	"CO2"	1	30
28	0.975628753753754	8	8	"CO2"	1	30
29	0.978846863105277	8	8	"CO2"	1	30
30	0.989857496121667	8	8	"CO2"	1	30
1	0.987331479417694	8	9	"CO2"	1	30
2	0.984738130550542	9	9	"CO2"	1	30
3	0.978642703765856	9	9	"CO2"	1	30
4	0.98403451995685	9	9	"CO2"	1	30
5	0.984000316773138	9	9	"CO2"	1	30
6	0.986128991073613	9	9	"CO2"	1	30
7	0.982431827238073	8	9	"CO2"	1	30
8	0.984174411534787	9	9	"CO2"	1	30
9	0.978962743959312	9	9	"CO2"	1	30
10	0.980150310988252	8	9	"CO2"	1	30
11	0.974348781253269	8	9	"CO2"	1	30
12	0.975891756990999	8	9	"CO2"	1	30
13	0.983394928110096	9	9	"CO2"	1	30
